mul.tree	node	dups
0	NCLAV	94
0	TANTI	109
0	ABRUE	127
0	LHESP	15
0	SMIMO	56
0	LRECL	32
0	CSCUL	569
0	LPOLY	140
0	CROTU	278
0	TGIGA	85
0	MOCCI	232
0	VDEST	123
0	ISCAP	53
0	HLONG	132
0	TURTI	451
0	SSCAB	55
0	DMELA	330
0	BMORI	101
0	<1>	54
0	<2>	111
0	<3>	33
0	<4>	305
0	<5>	53
0	<6>	163
0	<7>	195
0	<8>	2402
0	<9>	640
0	<10>	131
0	<11>	29
0	<12>	18
0	<13>	317
0	<14>	14
0	<15>	1993
0	<16>	58
0	<17>	429
68	NCLAV+	82
68	TANTI+	84
68	ABRUE+	99
68	LHESP+	12
68	SMIMO+	47
68	LRECL+	29
68	CSCUL+	470
68	LPOLY+	119
68	CROTU+	251
68	TGIGA+	71
68	MOCCI	232
68	VDEST	123
68	ISCAP	53
68	HLONG	132
68	TURTI	451
68	SSCAB	55
68	NCLAV*	12
68	TANTI*	25
68	ABRUE*	28
68	LHESP*	3
68	SMIMO*	9
68	LRECL*	3
68	CSCUL*	99
68	LPOLY*	21
68	CROTU*	27
68	TGIGA*	14
68	DMELA	330
68	BMORI	101
68	<1>	38
68	<2>	79
68	<3>	27
68	<4>	220
68	<5>	48
68	<6>	146
68	<7>	170
68	<8>	2018
68	<9>	571
68	<10>	131
68	<11>	29
68	<12>	18
68	<13>	279
68	<14>	14
68	<15>	16
68	<16>	32
68	<17>	6
68	<18>	85
68	<19>	5
68	<20>	17
68	<21>	25
68	<22>	384
68	<23>	56
68	<24>	157
68	<25>	807
68	<26>	58
68	<27>	429
6	NCLAV	94
6	TANTI	109
6	ABRUE	127
6	LHESP	15
6	SMIMO	56
6	LRECL	32
6	LPOLY*	3
6	CROTU*	9
6	TGIGA*	10
6	CSCUL	569
6	LPOLY+	137
6	CROTU+	269
6	TGIGA+	75
6	MOCCI	232
6	VDEST	123
6	ISCAP	53
6	HLONG	132
6	TURTI	451
6	SSCAB	55
6	DMELA	330
6	BMORI	101
6	<1>	54
6	<2>	111
6	<3>	33
6	<4>	305
6	<5>	4
6	<6>	96
6	<7>	0
6	<8>	73
6	<9>	164
6	<10>	191
6	<11>	2306
6	<12>	378
6	<13>	131
6	<14>	29
6	<15>	18
6	<16>	317
6	<17>	14
6	<18>	1993
6	<19>	58
6	<20>	429
51	NCLAV+	81
51	TANTI+	94
51	ABRUE+	104
51	LHESP+	12
51	SMIMO+	50
51	LRECL+	27
51	CSCUL+	534
51	LPOLY	140
51	CROTU	278
51	TGIGA	85
51	MOCCI	232
51	VDEST	123
51	ISCAP	53
51	HLONG	132
51	TURTI	451
51	SSCAB	55
51	NCLAV*	13
51	TANTI*	15
51	ABRUE*	23
51	LHESP*	3
51	SMIMO*	6
51	LRECL*	5
51	CSCUL*	35
51	DMELA	330
51	BMORI	101
51	<1>	44
51	<2>	98
51	<3>	30
51	<4>	256
51	<5>	50
51	<6>	160
51	<7>	195
51	<8>	2402
51	<9>	602
51	<10>	131
51	<11>	29
51	<12>	18
51	<13>	293
51	<14>	14
51	<15>	10
51	<16>	13
51	<17>	3
51	<18>	49
51	<19>	3
51	<20>	2
51	<21>	17
51	<22>	1306
51	<23>	58
51	<24>	429
4	NCLAV	94
4	TANTI	109
4	ABRUE	127
4	LHESP	15
4	LPOLY*	0
4	CROTU*	1
4	TGIGA*	6
4	SMIMO	56
4	LRECL	32
4	CSCUL	569
4	LPOLY+	140
4	CROTU+	277
4	TGIGA+	79
4	MOCCI	232
4	VDEST	123
4	ISCAP	53
4	HLONG	132
4	TURTI	451
4	SSCAB	55
4	DMELA	330
4	BMORI	101
4	<1>	54
4	<2>	111
4	<3>	2
4	<4>	29
4	<5>	0
4	<6>	40
4	<7>	308
4	<8>	57
4	<9>	163
4	<10>	193
4	<11>	2373
4	<12>	569
4	<13>	131
4	<14>	29
4	<15>	18
4	<16>	317
4	<17>	14
4	<18>	1993
4	<19>	58
4	<20>	429
40	NCLAV+	89
40	TANTI+	96
40	ABRUE+	110
40	LHESP+	12
40	SMIMO+	53
40	LRECL+	30
40	CSCUL+	540
40	LPOLY	140
40	CROTU	278
40	TGIGA	85
40	MOCCI	232
40	VDEST	123
40	ISCAP	53
40	HLONG	132
40	TURTI	451
40	SSCAB	55
40	NCLAV*	5
40	TANTI*	13
40	ABRUE*	17
40	LHESP*	3
40	SMIMO*	3
40	LRECL*	2
40	CSCUL*	29
40	DMELA	330
40	BMORI	101
40	<1>	45
40	<2>	99
40	<3>	30
40	<4>	262
40	<5>	52
40	<6>	161
40	<7>	195
40	<8>	2402
40	<9>	602
40	<10>	131
40	<11>	29
40	<12>	18
40	<13>	299
40	<14>	9
40	<15>	12
40	<16>	3
40	<17>	43
40	<18>	1
40	<19>	2
40	<20>	2
40	<21>	422
40	<22>	1302
40	<23>	58
40	<24>	429
