mul.tree	h1.node	h2.node	score	labeled.tree
0	NA	NA	59394	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU,TGIGA)<5>,LPOLY)<6>,((SSCAB,TURTI)<7>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<8>)<9>)<10>)<11>)<12>)<13>)<14>)<15>)<16>)<17>
10	<6>	LRECL	59777	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((SSCAB,TURTI)<7>,(CSCUL,((LRECL,((CROTU*,TGIGA*)<8>,LPOLY*)<9>)<10>,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
12	<6>	LHESP	60651	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((SSCAB,TURTI)<7>,(CSCUL,(LRECL,(SMIMO,((LHESP,((CROTU*,TGIGA*)<8>,LPOLY*)<9>)<10>,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
48	<13>	<6>	61014	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,((((CROTU,TGIGA)<5>,LPOLY)<6>,(CSCUL*,(LRECL*,(SMIMO*,(LHESP*,(ABRUE*,(NCLAV*,TANTI*)<7>)<8>)<9>)<10>)<11>)<12>)<13>,((SSCAB,TURTI)<14>,(CSCUL+,(LRECL+,(SMIMO+,(LHESP+,(ABRUE+,(NCLAV+,TANTI+)<15>)<16>)<17>)<18>)<19>)<20>)<21>)<22>)<23>)<24>
36	<13>	HLONG	61814	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,((HLONG,(CSCUL*,(LRECL*,(SMIMO*,(LHESP*,(ABRUE*,(NCLAV*,TANTI*)<3>)<4>)<5>)<6>)<7>)<8>)<9>,ISCAP)<10>)<11>,(((CROTU,TGIGA)<12>,LPOLY)<13>,((SSCAB,TURTI)<14>,(CSCUL+,(LRECL+,(SMIMO+,(LHESP+,(ABRUE+,(NCLAV+,TANTI+)<15>)<16>)<17>)<18>)<19>)<20>)<21>)<22>)<23>)<24>
14	<6>	NCLAV	61861	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((SSCAB,TURTI)<7>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,((NCLAV,((CROTU*,TGIGA*)<8>,LPOLY*)<9>)<10>,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
5	<6>	HLONG	62058	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,((HLONG,((CROTU*,TGIGA*)<3>,LPOLY*)<4>)<5>,ISCAP)<6>)<7>,(((CROTU+,TGIGA+)<8>,LPOLY+)<9>,((SSCAB,TURTI)<10>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
41	<13>	SSCAB	62434	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU,TGIGA)<5>,LPOLY)<6>,(((SSCAB,(CSCUL*,(LRECL*,(SMIMO*,(LHESP*,(ABRUE*,(NCLAV*,TANTI*)<7>)<8>)<9>)<10>)<11>)<12>)<13>,TURTI)<14>,(CSCUL+,(LRECL+,(SMIMO+,(LHESP+,(ABRUE+,(NCLAV+,TANTI+)<15>)<16>)<17>)<18>)<19>)<20>)<21>)<22>)<23>)<24>
20	<6>	<6>	62617	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,((((CROTU+,TGIGA+)<5>,LPOLY+)<6>,((CROTU*,TGIGA*)<7>,LPOLY*)<8>)<9>,((SSCAB,TURTI)<10>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
7	<6>	SSCAB	62785	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,(HLONG,ISCAP)<3>)<4>,(((CROTU+,TGIGA+)<5>,LPOLY+)<6>,(((SSCAB,((CROTU*,TGIGA*)<7>,LPOLY*)<8>)<9>,TURTI)<10>,(CSCUL,(LRECL,(SMIMO,(LHESP,(ABRUE,(NCLAV,TANTI)<11>)<12>)<13>)<14>)<15>)<16>)<17>)<18>)<19>)<20>
