mul.tree	node	dups
0	DMELA	333
0	BMORI	99
0	VDEST	126
0	MOCCI	232
0	ISCAP	52
0	HLONG	131
0	LPOLY	140
0	CROTU	278
0	TGIGA	85
0	CSCUL	592
0	SMIMO	57
0	LHESP	15
0	ABRUE	128
0	NCLAV	94
0	TANTI	109
0	LRECL	31
0	SSCAB	56
0	TURTI	450
0	<1>	59
0	<2>	131
0	<3>	27
0	<4>	197
0	<5>	2464
0	<6>	1
0	<7>	54
0	<8>	104
0	<9>	485
0	<10>	54
0	<11>	168
0	<12>	649
0	<13>	15
0	<14>	996
0	<15>	181
0	<16>	963
0	<17>	436
19	DMELA	333
19	BMORI	99
19	VDEST	126
19	MOCCI	232
19	ISCAP	52
19	HLONG	131
19	LPOLY	140
19	CROTU	278
19	TGIGA	85
19	CSCUL+	537
19	SMIMO+	54
19	LHESP+	12
19	ABRUE+	107
19	NCLAV+	84
19	TANTI+	91
19	LRECL+	25
19	SSCAB	56
19	TURTI	450
19	CSCUL*	55
19	SMIMO*	3
19	LHESP*	3
19	ABRUE*	21
19	NCLAV*	10
19	TANTI*	18
19	LRECL*	6
19	<1>	59
19	<2>	131
19	<3>	27
19	<4>	197
19	<5>	2464
19	<6>	1
19	<7>	44
19	<8>	89
19	<9>	399
19	<10>	49
19	<11>	161
19	<12>	533
19	<13>	15
19	<14>	0
19	<15>	10
19	<16>	15
19	<17>	86
19	<18>	5
19	<19>	6
19	<20>	20
19	<21>	326
19	<22>	181
19	<23>	963
19	<24>	436
10	DMELA	333
10	BMORI	99
10	VDEST	126
10	MOCCI	232
10	ISCAP	52
10	HLONG	131
10	LPOLY	140
10	CROTU	278
10	TGIGA	85
10	CSCUL+	570
10	SMIMO+	56
10	LHESP+	15
10	ABRUE+	119
10	NCLAV+	88
10	TANTI+	102
10	LRECL+	30
10	SSCAB	56
10	CSCUL*	22
10	SMIMO*	1
10	LHESP*	0
10	ABRUE*	9
10	NCLAV*	6
10	TANTI*	7
10	LRECL*	1
10	TURTI	450
10	<1>	59
10	<2>	131
10	<3>	27
10	<4>	197
10	<5>	2464
10	<6>	1
10	<7>	53
10	<8>	99
10	<9>	447
10	<10>	52
10	<11>	166
10	<12>	533
10	<13>	0
10	<14>	1
10	<15>	5
10	<16>	38
10	<17>	2
10	<18>	2
10	<19>	1
10	<20>	21
10	<21>	720
10	<22>	181
10	<23>	963
10	<24>	436
6	DMELA	333
6	BMORI	99
6	VDEST	126
6	MOCCI	232
6	ISCAP	52
6	HLONG	131
6	CSCUL*	8
6	SMIMO*	1
6	LHESP*	0
6	ABRUE*	1
6	NCLAV*	3
6	TANTI*	4
6	LRECL*	2
6	LPOLY	140
6	CROTU	278
6	TGIGA	85
6	CSCUL+	584
6	SMIMO+	56
6	LHESP+	15
6	ABRUE+	127
6	NCLAV+	91
6	TANTI+	105
6	LRECL+	29
6	SSCAB	56
6	TURTI	450
6	<1>	59
6	<2>	131
6	<3>	0
6	<4>	2
6	<5>	2
6	<6>	5
6	<7>	4
6	<8>	0
6	<9>	0
6	<10>	44
6	<11>	197
6	<12>	2464
6	<13>	1
6	<14>	52
6	<15>	102
6	<16>	480
6	<17>	50
6	<18>	168
6	<19>	588
6	<20>	15
6	<21>	947
6	<22>	141
6	<23>	963
6	<24>	436
11	DMELA	333
11	BMORI	99
11	VDEST	126
11	MOCCI	232
11	ISCAP	52
11	HLONG	131
11	LPOLY	140
11	CROTU	278
11	TGIGA	85
11	CSCUL+	564
11	SMIMO+	56
11	LHESP+	15
11	ABRUE+	122
11	NCLAV+	89
11	TANTI+	104
11	LRECL+	29
11	SSCAB	56
11	TURTI	450
11	CSCUL*	28
11	SMIMO*	1
11	LHESP*	0
11	ABRUE*	6
11	NCLAV*	5
11	TANTI*	5
11	LRECL*	2
11	<1>	59
11	<2>	131
11	<3>	27
11	<4>	197
11	<5>	2464
11	<6>	1
11	<7>	51
11	<8>	101
11	<9>	455
11	<10>	50
11	<11>	165
11	<12>	533
11	<13>	0
11	<14>	3
11	<15>	3
11	<16>	30
11	<17>	4
11	<18>	3
11	<19>	3
11	<20>	18
11	<21>	718
11	<22>	181
11	<23>	963
11	<24>	436
5	DMELA	333
5	BMORI	99
5	VDEST	126
5	MOCCI	232
5	ISCAP	52
5	CSCUL*	8
5	SMIMO*	1
5	LHESP*	0
5	ABRUE*	1
5	NCLAV*	3
5	TANTI*	4
5	LRECL*	2
5	HLONG	131
5	LPOLY	140
5	CROTU	278
5	TGIGA	85
5	CSCUL+	584
5	SMIMO+	56
5	LHESP+	15
5	ABRUE+	127
5	NCLAV+	91
5	TANTI+	105
5	LRECL+	29
5	SSCAB	56
5	TURTI	450
5	<1>	59
5	<2>	131
5	<3>	0
5	<4>	2
5	<5>	2
5	<6>	5
5	<7>	4
5	<8>	0
5	<9>	2
5	<10>	42
5	<11>	197
5	<12>	2464
5	<13>	1
5	<14>	52
5	<15>	102
5	<16>	480
5	<17>	50
5	<18>	168
5	<19>	588
5	<20>	15
5	<21>	947
5	<22>	141
5	<23>	963
5	<24>	436
