mul.tree	node	dups
0	NCLAV	94
0	TANTI	109
0	ABRUE	128
0	LHESP	15
0	SMIMO	56
0	LRECL	32
0	CSCUL	591
0	LPOLY	140
0	CROTU	278
0	TGIGA	85
0	MOCCI	232
0	VDEST	124
0	ISCAP	53
0	HLONG	132
0	TURTI	453
0	SSCAB	57
0	DMELA	331
0	BMORI	101
0	<1>	54
0	<2>	113
0	<3>	33
0	<4>	305
0	<5>	53
0	<6>	163
0	<7>	195
0	<8>	2406
0	<9>	641
0	<10>	131
0	<11>	29
0	<12>	19
0	<13>	317
0	<14>	14
0	<15>	1994
0	<16>	61
0	<17>	429
6	NCLAV	94
6	TANTI	109
6	ABRUE	128
6	LHESP	15
6	SMIMO	56
6	LRECL	32
6	LPOLY*	3
6	CROTU*	9
6	TGIGA*	10
6	CSCUL	591
6	LPOLY+	137
6	CROTU+	269
6	TGIGA+	75
6	MOCCI	232
6	VDEST	124
6	ISCAP	53
6	HLONG	132
6	TURTI	453
6	SSCAB	57
6	DMELA	331
6	BMORI	101
6	<1>	54
6	<2>	113
6	<3>	33
6	<4>	305
6	<5>	4
6	<6>	96
6	<7>	0
6	<8>	73
6	<9>	164
6	<10>	191
6	<11>	2310
6	<12>	379
6	<13>	131
6	<14>	29
6	<15>	19
6	<16>	317
6	<17>	14
6	<18>	1994
6	<19>	61
6	<20>	429
4	NCLAV	94
4	TANTI	109
4	ABRUE	128
4	LHESP	15
4	LPOLY*	0
4	CROTU*	1
4	TGIGA*	6
4	SMIMO	56
4	LRECL	32
4	CSCUL	591
4	LPOLY+	140
4	CROTU+	277
4	TGIGA+	79
4	MOCCI	232
4	VDEST	124
4	ISCAP	53
4	HLONG	132
4	TURTI	453
4	SSCAB	57
4	DMELA	331
4	BMORI	101
4	<1>	54
4	<2>	113
4	<3>	2
4	<4>	29
4	<5>	0
4	<6>	40
4	<7>	308
4	<8>	57
4	<9>	163
4	<10>	193
4	<11>	2377
4	<12>	570
4	<13>	131
4	<14>	29
4	<15>	19
4	<16>	317
4	<17>	14
4	<18>	1994
4	<19>	61
4	<20>	429
1	NCLAV	94
1	LPOLY*	1
1	CROTU*	1
1	TGIGA*	8
1	TANTI	109
1	ABRUE	128
1	LHESP	15
1	SMIMO	56
1	LRECL	32
1	CSCUL	591
1	LPOLY+	139
1	CROTU+	277
1	TGIGA+	77
1	MOCCI	232
1	VDEST	124
1	ISCAP	53
1	HLONG	132
1	TURTI	453
1	SSCAB	57
1	DMELA	331
1	BMORI	101
1	<1>	0
1	<2>	1
1	<3>	3
1	<4>	55
1	<5>	113
1	<6>	33
1	<7>	305
1	<8>	56
1	<9>	164
1	<10>	195
1	<11>	2405
1	<12>	628
1	<13>	131
1	<14>	29
1	<15>	19
1	<16>	317
1	<17>	14
1	<18>	1994
1	<19>	61
1	<20>	429
11	NCLAV	94
11	TANTI	109
11	ABRUE	128
11	LHESP	15
11	SMIMO	56
11	LRECL	32
11	CSCUL	591
11	LPOLY+	140
11	CROTU+	276
11	TGIGA+	84
11	MOCCI	232
11	VDEST	124
11	ISCAP	53
11	HLONG	132
11	LPOLY*	0
11	CROTU*	2
11	TGIGA*	1
11	TURTI	453
11	SSCAB	57
11	DMELA	331
11	BMORI	101
11	<1>	54
11	<2>	113
11	<3>	33
11	<4>	305
11	<5>	53
11	<6>	163
11	<7>	194
11	<8>	2400
11	<9>	641
11	<10>	131
11	<11>	1
11	<12>	6
11	<13>	0
11	<14>	29
11	<15>	19
11	<16>	309
11	<17>	14
11	<18>	1994
11	<19>	61
11	<20>	429
22	NCLAV	94
22	TANTI	109
22	ABRUE	128
22	LHESP	15
22	SMIMO	56
22	LRECL	32
22	CSCUL	591
22	LPOLY+	103
22	CROTU+	214
22	TGIGA+	78
22	LPOLY*	27
22	CROTU*	64
22	TGIGA*	7
22	MOCCI	232
22	VDEST	124
22	ISCAP	53
22	HLONG	132
22	TURTI	453
22	SSCAB	57
22	DMELA	331
22	BMORI	101
22	<1>	54
22	<2>	113
22	<3>	33
22	<4>	305
22	<5>	53
22	<6>	163
22	<7>	110
22	<8>	646
22	<9>	42
22	<10>	93
22	<11>	116
22	<12>	641
22	<13>	131
22	<14>	29
22	<15>	19
22	<16>	317
22	<17>	14
22	<18>	1994
22	<19>	61
22	<20>	429
