mul.tree	node	dups
0	HLONG	128
0	ISCAP	49
0	LPOLY	136
0	CROTU	265
0	TGIGA	85
0	TURTI	411
0	SSCAB	50
0	CSCUL	616
0	LRECL	31
0	SMIMO	56
0	LHESP	15
0	ABRUE	121
0	NCLAV	94
0	TANTI	108
0	VDEST	107
0	MOCCI	185
0	DMELA	261
0	BMORI	98
0	<1>	23
0	<2>	193
0	<3>	2390
0	<4>	15
0	<5>	1
0	<6>	52
0	<7>	107
0	<8>	480
0	<9>	61
0	<10>	164
0	<11>	459
0	<12>	1194
0	<13>	116
0	<14>	154
0	<15>	1116
0	<16>	56
0	<17>	423
877	HLONG	128
877	ISCAP	49
877	LPOLY	136
877	CROTU	265
877	TGIGA	85
877	TURTI	411
877	SSCAB	50
877	CSCUL	616
877	LRECL	31
877	SMIMO+	18
877	LHESP+	8
877	ABRUE+	30
877	NCLAV+	14
877	TANTI+	25
877	SMIMO*	38
877	LHESP*	7
877	ABRUE*	91
877	NCLAV*	80
877	TANTI*	83
877	VDEST	107
877	MOCCI	185
877	DMELA	261
877	BMORI	98
877	<1>	23
877	<2>	193
877	<3>	2390
877	<4>	15
877	<5>	0
877	<6>	18
877	<7>	13
877	<8>	153
877	<9>	44
877	<10>	72
877	<11>	1
877	<12>	34
877	<13>	94
877	<14>	301
877	<15>	44
877	<16>	459
877	<17>	1194
877	<18>	116
877	<19>	154
877	<20>	1116
877	<21>	56
877	<22>	423
464	HLONG	128
464	ISCAP	49
464	LPOLY	136
464	CROTU	265
464	TGIGA	85
464	TURTI	411
464	SSCAB	50
464	CSCUL	616
464	LRECL	31
464	TANTI*	9
464	SMIMO	56
464	LHESP	15
464	ABRUE	121
464	NCLAV	94
464	TANTI+	99
464	VDEST	107
464	MOCCI	185
464	DMELA	261
464	BMORI	98
464	<1>	23
464	<2>	193
464	<3>	2390
464	<4>	15
464	<5>	0
464	<6>	1
464	<7>	52
464	<8>	106
464	<9>	468
464	<10>	64
464	<11>	164
464	<12>	459
464	<13>	1194
464	<14>	116
464	<15>	154
464	<16>	1116
464	<17>	56
464	<18>	423
702	HLONG	128
702	ISCAP	49
702	LPOLY+	135
702	CROTU+	260
702	TGIGA+	74
702	TURTI	411
702	SSCAB	50
702	CSCUL	616
702	LRECL	31
702	LPOLY*	1
702	CROTU*	5
702	TGIGA*	11
702	SMIMO	56
702	LHESP	15
702	ABRUE	121
702	NCLAV	94
702	TANTI	108
702	VDEST	107
702	MOCCI	185
702	DMELA	261
702	BMORI	98
702	<1>	23
702	<2>	188
702	<3>	2300
702	<4>	15
702	<5>	5
702	<6>	90
702	<7>	0
702	<8>	1
702	<9>	52
702	<10>	107
702	<11>	480
702	<12>	89
702	<13>	186
702	<14>	468
702	<15>	897
702	<16>	116
702	<17>	154
702	<18>	1116
702	<19>	56
702	<20>	423
734	HLONG	128
734	ISCAP	49
734	LPOLY	136
734	CROTU	265
734	TGIGA	85
734	TURTI+	383
734	SSCAB+	48
734	CSCUL	616
734	LRECL	31
734	TURTI*	28
734	SSCAB*	2
734	SMIMO	56
734	LHESP	15
734	ABRUE	121
734	NCLAV	94
734	TANTI	108
734	VDEST	107
734	MOCCI	185
734	DMELA	261
734	BMORI	98
734	<1>	23
734	<2>	193
734	<3>	2390
734	<4>	15
734	<5>	0
734	<6>	0
734	<7>	1
734	<8>	52
734	<9>	107
734	<10>	480
734	<11>	66
734	<12>	164
734	<13>	180
734	<14>	1194
734	<15>	116
734	<16>	154
734	<17>	1116
734	<18>	56
734	<19>	423
802	HLONG	128
802	ISCAP	49
802	LPOLY	136
802	CROTU	265
802	TGIGA	85
802	TURTI	411
802	SSCAB	50
802	CSCUL	616
802	LRECL	31
802	NCLAV*	61
802	TANTI*	7
802	SMIMO	56
802	LHESP	15
802	ABRUE	121
802	NCLAV+	33
802	TANTI+	101
802	VDEST	107
802	MOCCI	185
802	DMELA	261
802	BMORI	98
802	<1>	23
802	<2>	193
802	<3>	2390
802	<4>	15
802	<5>	0
802	<6>	1
802	<7>	1
802	<8>	52
802	<9>	105
802	<10>	458
802	<11>	46
802	<12>	164
802	<13>	459
802	<14>	1194
802	<15>	116
802	<16>	154
802	<17>	1116
802	<18>	56
802	<19>	423
