mul.tree	node	dups
0	NCLAV	94
0	TANTI	109
0	ABRUE	128
0	LHESP	15
0	SMIMO	57
0	LRECL	32
0	CSCUL	675
0	MOCCI	232
0	VDEST	124
0	ISCAP	53
0	HLONG	132
0	TURTI	455
0	SSCAB	56
0	LPOLY	131
0	CROTU	278
0	TGIGA	85
0	DMELA	325
0	BMORI	97
0	<1>	54
0	<2>	113
0	<3>	36
0	<4>	307
0	<5>	60
0	<6>	235
0	<7>	134
0	<8>	29
0	<9>	25
0	<10>	92
0	<11>	16
0	<12>	715
0	<13>	193
0	<14>	2447
0	<15>	2488
0	<16>	52
0	<17>	448
6	NCLAV	94
6	TANTI	109
6	ABRUE	128
6	LHESP	15
6	SMIMO	57
6	LRECL	32
6	LPOLY*	4
6	CROTU*	9
6	TGIGA*	11
6	CSCUL	675
6	MOCCI	232
6	VDEST	124
6	ISCAP	53
6	HLONG	132
6	TURTI	455
6	SSCAB	56
6	LPOLY+	127
6	CROTU+	269
6	TGIGA+	74
6	DMELA	325
6	BMORI	97
6	<1>	54
6	<2>	113
6	<3>	36
6	<4>	307
6	<5>	4
6	<6>	91
6	<7>	0
6	<8>	87
6	<9>	292
6	<10>	134
6	<11>	29
6	<12>	25
6	<13>	184
6	<14>	16
6	<15>	824
6	<16>	189
6	<17>	2356
6	<18>	2050
6	<19>	52
6	<20>	448
4	NCLAV	94
4	TANTI	109
4	ABRUE	128
4	LHESP	15
4	LPOLY*	1
4	CROTU*	2
4	TGIGA*	8
4	SMIMO	57
4	LRECL	32
4	CSCUL	675
4	MOCCI	232
4	VDEST	124
4	ISCAP	53
4	HLONG	132
4	TURTI	455
4	SSCAB	56
4	LPOLY+	130
4	CROTU+	276
4	TGIGA+	77
4	DMELA	325
4	BMORI	97
4	<1>	54
4	<2>	113
4	<3>	3
4	<4>	48
4	<5>	0
4	<6>	48
4	<7>	324
4	<8>	63
4	<9>	253
4	<10>	134
4	<11>	29
4	<12>	25
4	<13>	123
4	<14>	16
4	<15>	741
4	<16>	190
4	<17>	2399
4	<18>	2289
4	<19>	52
4	<20>	448
1	NCLAV	94
1	LPOLY*	0
1	CROTU*	1
1	TGIGA*	10
1	TANTI	109
1	ABRUE	128
1	LHESP	15
1	SMIMO	57
1	LRECL	32
1	CSCUL	675
1	MOCCI	232
1	VDEST	124
1	ISCAP	53
1	HLONG	132
1	TURTI	455
1	SSCAB	56
1	LPOLY+	131
1	CROTU+	277
1	TGIGA+	75
1	DMELA	325
1	BMORI	97
1	<1>	0
1	<2>	7
1	<3>	3
1	<4>	55
1	<5>	125
1	<6>	37
1	<7>	310
1	<8>	62
1	<9>	246
1	<10>	134
1	<11>	29
1	<12>	25
1	<13>	106
1	<14>	16
1	<15>	724
1	<16>	193
1	<17>	2440
1	<18>	2407
1	<19>	52
1	<20>	448
11	NCLAV	94
11	TANTI	109
11	ABRUE	128
11	LHESP	15
11	SMIMO	57
11	LRECL	32
11	CSCUL	675
11	MOCCI	232
11	VDEST	124
11	ISCAP	53
11	HLONG	132
11	LPOLY*	2
11	CROTU*	4
11	TGIGA*	3
11	TURTI	455
11	SSCAB	56
11	LPOLY+	129
11	CROTU+	274
11	TGIGA+	82
11	DMELA	325
11	BMORI	97
11	<1>	54
11	<2>	113
11	<3>	36
11	<4>	307
11	<5>	60
11	<6>	235
11	<7>	134
11	<8>	4
11	<9>	57
11	<10>	0
11	<11>	31
11	<12>	29
11	<13>	200
11	<14>	16
11	<15>	773
11	<16>	189
11	<17>	2390
11	<18>	2227
11	<19>	52
11	<20>	448
28	NCLAV	94
28	TANTI	109
28	ABRUE	128
28	LHESP	15
28	SMIMO	57
28	LRECL	32
28	CSCUL	675
28	MOCCI	232
28	VDEST	124
28	ISCAP	53
28	HLONG	132
28	TURTI	455
28	SSCAB	56
28	LPOLY+	95
28	CROTU+	214
28	TGIGA+	77
28	LPOLY*	26
28	CROTU*	64
28	TGIGA*	8
28	DMELA	325
28	BMORI	97
28	<1>	54
28	<2>	113
28	<3>	36
28	<4>	307
28	<5>	60
28	<6>	235
28	<7>	134
28	<8>	29
28	<9>	25
28	<10>	92
28	<11>	16
28	<12>	715
28	<13>	106
28	<14>	659
28	<15>	47
28	<16>	95
28	<17>	146
28	<18>	2488
28	<19>	52
28	<20>	448
