mul.tree	node	dups
0	BMORI	98
0	DMELA	333
0	VDEST	124
0	MOCCI	232
0	HLONG	132
0	ISCAP	53
0	CROTU	278
0	TGIGA	85
0	LPOLY	136
0	SSCAB	56
0	TURTI	454
0	CSCUL	673
0	LRECL	32
0	SMIMO	57
0	LHESP	15
0	ABRUE	128
0	NCLAV	94
0	TANTI	109
0	<1>	58
0	<2>	129
0	<3>	27
0	<4>	17
0	<5>	194
0	<6>	2412
0	<7>	16
0	<8>	54
0	<9>	113
0	<10>	36
0	<11>	307
0	<12>	60
0	<13>	162
0	<14>	461
0	<15>	1200
0	<16>	999
0	<17>	433
10	BMORI	98
10	DMELA	333
10	VDEST	124
10	MOCCI	232
10	HLONG	132
10	ISCAP	53
10	CROTU+	273
10	TGIGA+	74
10	LPOLY+	135
10	SSCAB	56
10	TURTI	454
10	CSCUL	673
10	LRECL	32
10	CROTU*	5
10	TGIGA*	11
10	LPOLY*	1
10	SMIMO	57
10	LHESP	15
10	ABRUE	128
10	NCLAV	94
10	TANTI	109
10	<1>	58
10	<2>	129
10	<3>	27
10	<4>	17
10	<5>	189
10	<6>	2316
10	<7>	16
10	<8>	5
10	<9>	96
10	<10>	0
10	<11>	54
10	<12>	113
10	<13>	36
10	<14>	307
10	<15>	88
10	<16>	187
10	<17>	474
10	<18>	893
10	<19>	999
10	<20>	433
12	BMORI	98
12	DMELA	333
12	VDEST	124
12	MOCCI	232
12	HLONG	132
12	ISCAP	53
12	CROTU+	276
12	TGIGA+	75
12	LPOLY+	136
12	SSCAB	56
12	TURTI	454
12	CSCUL	673
12	LRECL	32
12	SMIMO	57
12	LHESP	15
12	CROTU*	2
12	TGIGA*	10
12	LPOLY*	0
12	ABRUE	128
12	NCLAV	94
12	TANTI	109
12	<1>	58
12	<2>	129
12	<3>	27
12	<4>	17
12	<5>	192
12	<6>	2367
12	<7>	16
12	<8>	2
12	<9>	45
12	<10>	0
12	<11>	54
12	<12>	113
12	<13>	50
12	<14>	314
12	<15>	63
12	<16>	178
12	<17>	467
12	<18>	1057
12	<19>	999
12	<20>	433
14	BMORI	98
14	DMELA	333
14	VDEST	124
14	MOCCI	232
14	HLONG	132
14	ISCAP	53
14	CROTU+	277
14	TGIGA+	76
14	LPOLY+	136
14	SSCAB	56
14	TURTI	454
14	CSCUL	673
14	LRECL	32
14	SMIMO	57
14	LHESP	15
14	ABRUE	128
14	NCLAV	94
14	CROTU*	1
14	TGIGA*	9
14	LPOLY*	0
14	TANTI	109
14	<1>	58
14	<2>	129
14	<3>	27
14	<4>	17
14	<5>	194
14	<6>	2409
14	<7>	16
14	<8>	0
14	<9>	3
14	<10>	3
14	<11>	55
14	<12>	113
14	<13>	36
14	<14>	312
14	<15>	63
14	<16>	165
14	<17>	465
14	<18>	1171
14	<19>	999
14	<20>	433
5	BMORI	98
5	DMELA	333
5	VDEST	124
5	MOCCI	232
5	HLONG	132
5	CROTU*	0
5	TGIGA*	0
5	LPOLY*	0
5	ISCAP	53
5	CROTU+	278
5	TGIGA+	85
5	LPOLY+	136
5	SSCAB	56
5	TURTI	454
5	CSCUL	673
5	LRECL	32
5	SMIMO	57
5	LHESP	15
5	ABRUE	128
5	NCLAV	94
5	TANTI	109
5	<1>	58
5	<2>	129
5	<3>	0
5	<4>	0
5	<5>	0
5	<6>	27
5	<7>	17
5	<8>	194
5	<9>	2412
5	<10>	16
5	<11>	54
5	<12>	113
5	<13>	36
5	<14>	307
5	<15>	60
5	<16>	162
5	<17>	461
5	<18>	1200
5	<19>	990
5	<20>	433
20	BMORI	98
20	DMELA	333
20	VDEST	124
20	MOCCI	232
20	HLONG	132
20	ISCAP	53
20	CROTU+	215
20	TGIGA+	78
20	LPOLY+	103
20	CROTU*	63
20	TGIGA*	7
20	LPOLY*	23
20	SSCAB	56
20	TURTI	454
20	CSCUL	673
20	LRECL	32
20	SMIMO	57
20	LHESP	15
20	ABRUE	128
20	NCLAV	94
20	TANTI	109
20	<1>	58
20	<2>	129
20	<3>	27
20	<4>	17
20	<5>	111
20	<6>	654
20	<7>	41
20	<8>	84
20	<9>	131
20	<10>	16
20	<11>	54
20	<12>	113
20	<13>	36
20	<14>	307
20	<15>	60
20	<16>	162
20	<17>	461
20	<18>	1200
20	<19>	999
20	<20>	433
