mul.tree	node	dups
0	DMELA	336
0	BMORI	93
0	ISCAP	48
0	HLONG	130
0	VDEST	128
0	MOCCI	216
0	LPOLY	92
0	CROTU	238
0	TGIGA	67
0	CSCUL	594
0	LRECL	40
0	SMIMO	58
0	ABRUE	106
0	NCLAV	99
0	TANTI	104
0	PTEPI	202
0	LHESP	10
0	SSCAB	50
0	TURTI	455
0	<1>	63
0	<2>	34
0	<3>	148
0	<4>	37
0	<5>	153
0	<6>	2688
0	<7>	49
0	<8>	45
0	<9>	11
0	<10>	240
0	<11>	1060
0	<12>	65
0	<13>	228
0	<14>	761
0	<15>	24
0	<16>	1394
0	<17>	1611
0	<18>	760
8	DMELA	336
8	BMORI	93
8	ISCAP	48
8	HLONG	130
8	VDEST	128
8	MOCCI	216
8	LPOLY+	91
8	CROTU+	226
8	TGIGA+	57
8	CSCUL	594
8	LRECL	40
8	LPOLY*	1
8	CROTU*	12
8	TGIGA*	10
8	SMIMO	58
8	ABRUE	106
8	NCLAV	99
8	TANTI	104
8	PTEPI	202
8	LHESP	10
8	SSCAB	50
8	TURTI	455
8	<1>	63
8	<2>	34
8	<3>	148
8	<4>	37
8	<5>	145
8	<6>	2571
8	<7>	8
8	<8>	117
8	<9>	0
8	<10>	49
8	<11>	45
8	<12>	11
8	<13>	240
8	<14>	1060
8	<15>	90
8	<16>	232
8	<17>	456
8	<18>	24
8	<19>	1394
8	<20>	1611
8	<21>	760
14	DMELA	336
14	BMORI	93
14	ISCAP	48
14	HLONG	130
14	VDEST	128
14	MOCCI	216
14	LPOLY+	92
14	CROTU+	237
14	TGIGA+	62
14	CSCUL	594
14	LRECL	40
14	SMIMO	58
14	ABRUE	106
14	NCLAV	99
14	TANTI	104
14	PTEPI	202
14	LHESP	10
14	LPOLY*	0
14	CROTU*	1
14	TGIGA*	5
14	SSCAB	50
14	TURTI	455
14	<1>	63
14	<2>	34
14	<3>	148
14	<4>	37
14	<5>	153
14	<6>	2682
14	<7>	49
14	<8>	45
14	<9>	0
14	<10>	6
14	<11>	0
14	<12>	11
14	<13>	243
14	<14>	1061
14	<15>	69
14	<16>	229
14	<17>	734
14	<18>	24
14	<19>	1394
14	<20>	1611
14	<21>	760
11	DMELA	336
11	BMORI	93
11	ISCAP	48
11	HLONG	130
11	VDEST	128
11	MOCCI	216
11	LPOLY+	91
11	CROTU+	238
11	TGIGA+	62
11	CSCUL	594
11	LRECL	40
11	SMIMO	58
11	ABRUE	106
11	NCLAV	99
11	LPOLY*	1
11	CROTU*	0
11	TGIGA*	5
11	TANTI	104
11	PTEPI	202
11	LHESP	10
11	SSCAB	50
11	TURTI	455
11	<1>	63
11	<2>	34
11	<3>	148
11	<4>	37
11	<5>	153
11	<6>	2687
11	<7>	0
11	<8>	1
11	<9>	4
11	<10>	49
11	<11>	47
11	<12>	11
11	<13>	240
11	<14>	1060
11	<15>	71
11	<16>	228
11	<17>	740
11	<18>	24
11	<19>	1394
11	<20>	1611
11	<21>	760
4	DMELA	336
4	BMORI	93
4	ISCAP	48
4	HLONG	130
4	LPOLY*	1
4	CROTU*	2
4	TGIGA*	1
4	VDEST	128
4	MOCCI	216
4	LPOLY+	91
4	CROTU+	236
4	TGIGA+	66
4	CSCUL	594
4	LRECL	40
4	SMIMO	58
4	ABRUE	106
4	NCLAV	99
4	TANTI	104
4	PTEPI	202
4	LHESP	10
4	SSCAB	50
4	TURTI	455
4	<1>	63
4	<2>	1
4	<3>	28
4	<4>	0
4	<5>	41
4	<6>	148
4	<7>	38
4	<8>	152
4	<9>	2660
4	<10>	49
4	<11>	45
4	<12>	11
4	<13>	240
4	<14>	1060
4	<15>	65
4	<16>	228
4	<17>	761
4	<18>	24
4	<19>	1358
4	<20>	1579
4	<21>	760
21	DMELA	336
21	BMORI	93
21	ISCAP	48
21	HLONG	130
21	VDEST	128
21	MOCCI	216
21	LPOLY+	71
21	CROTU+	188
21	TGIGA+	61
21	LPOLY*	11
21	CROTU*	50
21	TGIGA*	6
21	CSCUL	594
21	LRECL	40
21	SMIMO	58
21	ABRUE	106
21	NCLAV	99
21	TANTI	104
21	PTEPI	202
21	LHESP	10
21	SSCAB	50
21	TURTI	455
21	<1>	63
21	<2>	34
21	<3>	148
21	<4>	37
21	<5>	79
21	<6>	703
21	<7>	29
21	<8>	132
21	<9>	162
21	<10>	49
21	<11>	45
21	<12>	11
21	<13>	240
21	<14>	1060
21	<15>	65
21	<16>	228
21	<17>	761
21	<18>	24
21	<19>	1394
21	<20>	1611
21	<21>	760
