mul.tree	node	dups
452	HLONG	128
452	ISCAP	48
452	MOCCI	183
452	VDEST	115
452	CSCUL	559
452	TURTI	416
452	SSCAB	50
452	LRECL	41
452	PTEPI*	51
452	ABRUE	105
452	NCLAV	102
452	TANTI	106
452	SMIMO	61
452	PTEPI	152
452	LHESP	11
452	LPOLY	121
452	TGIGA	78
452	CROTU	251
452	BMORI	91
452	DMELA	269
452	<1>	28
452	<2>	122
452	<3>	17
452	<4>	0
452	<5>	48
452	<6>	47
452	<7>	12
452	<8>	9
452	<9>	1049
452	<10>	150
452	<11>	119
452	<12>	720
452	<13>	183
452	<14>	2409
452	<15>	1214
452	<16>	171
452	<17>	1169
452	<18>	54
452	<19>	438
919	HLONG	128
919	ISCAP	48
919	MOCCI	183
919	VDEST	115
919	CSCUL	559
919	TURTI	416
919	SSCAB	50
919	LRECL	41
919	SMIMO*	6
919	PTEPI*	17
919	LHESP*	2
919	ABRUE	105
919	NCLAV	102
919	TANTI	106
919	SMIMO	55
919	PTEPI	186
919	LHESP	9
919	LPOLY	121
919	TGIGA	78
919	CROTU	251
919	BMORI	91
919	DMELA	269
919	<1>	28
919	<2>	122
919	<3>	17
919	<4>	0
919	<5>	2
919	<6>	0
919	<7>	48
919	<8>	47
919	<9>	12
919	<10>	8
919	<11>	470
919	<12>	87
919	<13>	119
919	<14>	720
919	<15>	183
919	<16>	2409
919	<17>	1214
919	<18>	171
919	<19>	1169
919	<20>	54
919	<21>	438
949	HLONG	128
949	ISCAP	48
949	MOCCI	183
949	VDEST	115
949	CSCUL	559
949	ABRUE*	46
949	NCLAV*	51
949	TANTI*	41
949	SMIMO*	24
949	PTEPI*	67
949	LHESP*	1
949	TURTI	416
949	SSCAB	50
949	LRECL	41
949	ABRUE	59
949	NCLAV	51
949	TANTI	65
949	SMIMO	37
949	PTEPI	136
949	LHESP	10
949	LPOLY	121
949	TGIGA	78
949	CROTU	251
949	BMORI	91
949	DMELA	269
949	<1>	28
949	<2>	122
949	<3>	16
949	<4>	19
949	<5>	1
949	<6>	4
949	<7>	652
949	<8>	32
949	<9>	17
949	<10>	32
949	<11>	28
949	<12>	11
949	<13>	6
949	<14>	888
949	<15>	38
949	<16>	111
949	<17>	182
949	<18>	183
949	<19>	2409
949	<20>	1214
949	<21>	171
949	<22>	1169
949	<23>	54
949	<24>	438
884	HLONG	128
884	ISCAP	48
884	MOCCI	183
884	VDEST	115
884	CSCUL	559
884	TURTI	416
884	SSCAB	50
884	LRECL	41
884	PTEPI*	20
884	LHESP*	0
884	ABRUE	105
884	NCLAV	102
884	TANTI	106
884	SMIMO	61
884	PTEPI	183
884	LHESP	11
884	LPOLY	121
884	TGIGA	78
884	CROTU	251
884	BMORI	91
884	DMELA	269
884	<1>	28
884	<2>	122
884	<3>	17
884	<4>	0
884	<5>	0
884	<6>	48
884	<7>	47
884	<8>	12
884	<9>	9
884	<10>	1031
884	<11>	71
884	<12>	119
884	<13>	720
884	<14>	183
884	<15>	2409
884	<16>	1214
884	<17>	171
884	<18>	1169
884	<19>	54
884	<20>	438
415	HLONG	128
415	ISCAP	48
415	MOCCI	183
415	VDEST	115
415	CSCUL	559
415	TURTI	416
415	SSCAB	50
415	LRECL	41
415	SMIMO*	6
415	ABRUE	105
415	NCLAV	102
415	TANTI	106
415	SMIMO	53
415	PTEPI	203
415	LHESP	11
415	LPOLY	121
415	TGIGA	78
415	CROTU	251
415	BMORI	91
415	DMELA	269
415	<1>	28
415	<2>	122
415	<3>	17
415	<4>	0
415	<5>	48
415	<6>	47
415	<7>	12
415	<8>	9
415	<9>	997
415	<10>	81
415	<11>	119
415	<12>	720
415	<13>	183
415	<14>	2409
415	<15>	1214
415	<16>	171
415	<17>	1169
415	<18>	54
415	<19>	438
156	HLONG	128
156	ISCAP	48
156	MOCCI	183
156	VDEST	115
156	CSCUL	534
156	TURTI	416
156	SSCAB	50
156	LRECL	41
156	CSCUL*	25
156	ABRUE	105
156	NCLAV	102
156	TANTI	106
156	SMIMO	61
156	PTEPI	203
156	LHESP	11
156	LPOLY	121
156	TGIGA	78
156	CROTU	251
156	BMORI	91
156	DMELA	269
156	<1>	28
156	<2>	122
156	<3>	17
156	<4>	0
156	<5>	48
156	<6>	47
156	<7>	12
156	<8>	10
156	<9>	1551
156	<10>	73
156	<11>	122
156	<12>	235
156	<13>	183
156	<14>	2409
156	<15>	1214
156	<16>	171
156	<17>	1169
156	<18>	54
156	<19>	438
