mul.tree	h1.node	h2.node	score	labeled.tree
0	NA	NA	40215	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,LRECL)<10>,CSCUL)<11>)<12>)<13>)<14>)<15>
356	PTEPI	LRECL	40266	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI+,LHESP)<7>)<8>,SMIMO)<9>,(LRECL,PTEPI*)<10>)<11>,CSCUL)<12>)<13>)<14>)<15>)<16>
708	<8>	LRECL	40304	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI+,NCLAV+)<6>,(PTEPI+,LHESP+)<7>)<8>,SMIMO)<9>,(LRECL,((TANTI*,NCLAV*)<10>,(PTEPI*,LHESP*)<11>)<12>)<13>)<14>,CSCUL)<15>)<16>)<17>)<18>)<19>
681	<7>	LRECL	40539	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI+,LHESP+)<7>)<8>,SMIMO)<9>,(LRECL,(PTEPI*,LHESP*)<10>)<11>)<12>,CSCUL)<13>)<14>)<15>)<16>)<17>
741	<9>	<11>	40573	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,((((((TANTI+,NCLAV+)<6>,(PTEPI+,LHESP+)<7>)<8>,SMIMO+)<9>,LRECL)<10>,CSCUL)<11>,(((TANTI*,NCLAV*)<12>,(PTEPI*,LHESP*)<13>)<14>,SMIMO*)<15>)<16>)<17>)<18>)<19>)<20>
652	<6>	LRECL	40682	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI+,NCLAV+)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,(LRECL,(TANTI*,NCLAV*)<10>)<11>)<12>,CSCUL)<13>)<14>)<15>)<16>)<17>
294	TANTI	LRECL	40743	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI+,NCLAV)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,(LRECL,TANTI*)<10>)<11>,CSCUL)<12>)<13>)<14>)<15>)<16>
325	NCLAV	LRECL	40891	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV+)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,(LRECL,NCLAV*)<10>)<11>,CSCUL)<12>)<13>)<14>)<15>)<16>
732	<9>	LRECL	41024	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI+,NCLAV+)<6>,(PTEPI+,LHESP+)<7>)<8>,SMIMO+)<9>,(LRECL,(((TANTI*,NCLAV*)<10>,(PTEPI*,LHESP*)<11>)<12>,SMIMO*)<13>)<14>)<15>,CSCUL)<16>)<17>)<18>)<19>)<20>
740	<9>	<10>	41024	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,((((((TANTI+,NCLAV+)<6>,(PTEPI+,LHESP+)<7>)<8>,SMIMO+)<9>,LRECL)<10>,(((TANTI*,NCLAV*)<11>,(PTEPI*,LHESP*)<12>)<13>,SMIMO*)<14>)<15>,CSCUL)<16>)<17>)<18>)<19>)<20>
623	<5>	LRECL	41082	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY+,CROTU+)<5>,(((((TANTI,NCLAV)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,(LRECL,(LPOLY*,CROTU*)<10>)<11>)<12>,CSCUL)<13>)<14>)<15>)<16>)<17>
594	<4>	LRECL	41099	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB+,TURTI+)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,(LRECL,(SSCAB*,TURTI*)<10>)<11>)<12>,CSCUL)<13>)<14>)<15>)<16>)<17>
387	LHESP	LRECL	41130	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI,LHESP+)<7>)<8>,SMIMO)<9>,(LRECL,LHESP*)<10>)<11>,CSCUL)<12>)<13>)<14>)<15>)<16>
717	<8>	<10>	41181	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,((((((TANTI+,NCLAV+)<6>,(PTEPI+,LHESP+)<7>)<8>,SMIMO)<9>,LRECL)<10>,((TANTI*,NCLAV*)<11>,(PTEPI*,LHESP*)<12>)<13>)<14>,CSCUL)<15>)<16>)<17>)<18>)<19>
201	TURTI	LRECL	41195	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI+)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,(LRECL,TURTI*)<10>)<11>,CSCUL)<12>)<13>)<14>)<15>)<16>
449	LRECL	LRECL	41210	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,(LRECL+,LRECL*)<10>)<11>,CSCUL)<12>)<13>)<14>)<15>)<16>
170	SSCAB	LRECL	41219	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB+,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,(LRECL,SSCAB*)<10>)<11>,CSCUL)<12>)<13>)<14>)<15>)<16>
418	SMIMO	LRECL	41235	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO+)<9>,(LRECL,SMIMO*)<10>)<11>,CSCUL)<12>)<13>)<14>)<15>)<16>
139	ISCAP	LRECL	41242	((BMORI,DMELA)<1>,(((VDEST,MOCCI)<2>,ISCAP+)<3>,((SSCAB,TURTI)<4>,((LPOLY,CROTU)<5>,(((((TANTI,NCLAV)<6>,(PTEPI,LHESP)<7>)<8>,SMIMO)<9>,(LRECL,ISCAP*)<10>)<11>,CSCUL)<12>)<13>)<14>)<15>)<16>
