mul.tree	node	dups
0	NCLAV	75
0	TANTI	115
0	PTEPI	217
0	LHESP	13
0	SMIMO	54
0	LRECL	27
0	CSCUL	668
0	MOCCI	164
0	VDEST	104
0	ISCAP	74
0	TURTI	390
0	SSCAB	44
0	LPOLY	288
0	CROTU	427
0	DMELA	290
0	BMORI	96
0	<1>	60
0	<2>	5
0	<3>	171
0	<4>	381
0	<5>	50
0	<6>	138
0	<7>	123
0	<8>	19
0	<9>	32
0	<10>	19
0	<11>	148
0	<12>	2077
0	<13>	1997
0	<14>	42
0	<15>	121
16	NCLAV	63
16	TANTI	99
16	PTEPI	182
16	LHESP	11
16	SMIMO	45
16	LRECL	25
16	CSCUL	585
16	MOCCI	164
16	VDEST	104
16	ISCAP	74
16	TURTI	390
16	SSCAB	44
16	LPOLY	288
16	CROTU	427
16	NCLAV*	12
16	TANTI*	16
16	PTEPI*	35
16	LHESP*	2
16	SMIMO*	9
16	LRECL*	2
16	CSCUL*	83
16	DMELA	290
16	BMORI	96
16	<1>	49
16	<2>	5
16	<3>	155
16	<4>	328
16	<5>	45
16	<6>	121
16	<7>	123
16	<8>	19
16	<9>	31
16	<10>	19
16	<11>	144
16	<12>	2077
16	<13>	11
16	<14>	0
16	<15>	16
16	<16>	53
16	<17>	5
16	<18>	16
16	<19>	23
16	<20>	1381
16	<21>	42
16	<22>	121
5	NCLAV	73
5	TANTI	112
5	PTEPI	214
5	LHESP	13
5	SMIMO	53
5	LRECL	26
5	CSCUL	655
5	MOCCI	164
5	VDEST	104
5	ISCAP	74
5	TURTI	390
5	SSCAB	44
5	NCLAV*	2
5	TANTI*	3
5	PTEPI*	3
5	LHESP*	0
5	SMIMO*	1
5	LRECL*	1
5	CSCUL*	13
5	LPOLY	288
5	CROTU	427
5	DMELA	290
5	BMORI	96
5	<1>	58
5	<2>	4
5	<3>	166
5	<4>	369
5	<5>	50
5	<6>	137
5	<7>	123
5	<8>	19
5	<9>	30
5	<10>	2
5	<11>	1
5	<12>	5
5	<13>	12
5	<14>	0
5	<15>	1
5	<16>	1
5	<17>	20
5	<18>	101
5	<19>	2077
5	<20>	1997
5	<21>	42
5	<22>	121
14	NCLAV	59
14	TANTI	91
14	PTEPI	173
14	LHESP	12
14	SMIMO	46
14	LRECL	21
14	CSCUL	527
14	MOCCI	164
14	VDEST	104
14	ISCAP	74
14	TURTI	390
14	SSCAB	44
14	NCLAV*	16
14	TANTI*	24
14	PTEPI*	44
14	LHESP*	1
14	SMIMO*	8
14	LRECL*	6
14	CSCUL*	141
14	LPOLY	288
14	CROTU	427
14	DMELA	290
14	BMORI	96
14	<1>	49
14	<2>	3
14	<3>	129
14	<4>	267
14	<5>	41
14	<6>	87
14	<7>	123
14	<8>	19
14	<9>	28
14	<10>	19
14	<11>	11
14	<12>	2
14	<13>	42
14	<14>	114
14	<15>	9
14	<16>	36
14	<17>	7
14	<18>	54
14	<19>	2077
14	<20>	1997
14	<21>	42
14	<22>	121
4	NCLAV	68
4	TANTI	101
4	PTEPI	201
4	LHESP	13
4	SMIMO	52
4	LRECL	24
4	CSCUL	616
4	MOCCI	164
4	VDEST	104
4	ISCAP	74
4	TURTI	390
4	NCLAV*	7
4	TANTI*	14
4	PTEPI*	16
4	LHESP*	0
4	SMIMO*	2
4	LRECL*	3
4	CSCUL*	52
4	SSCAB	44
4	LPOLY	288
4	CROTU	427
4	DMELA	290
4	BMORI	96
4	<1>	56
4	<2>	4
4	<3>	156
4	<4>	351
4	<5>	46
4	<6>	127
4	<7>	123
4	<8>	19
4	<9>	30
4	<10>	4
4	<11>	1
4	<12>	15
4	<13>	30
4	<14>	4
4	<15>	11
4	<16>	2
4	<17>	19
4	<18>	100
4	<19>	2077
4	<20>	1997
4	<21>	42
4	<22>	121
3	NCLAV	70
3	TANTI	106
3	PTEPI	196
3	LHESP	13
3	SMIMO	46
3	LRECL	23
3	CSCUL	599
3	MOCCI	164
3	VDEST	104
3	ISCAP	74
3	NCLAV*	5
3	TANTI*	9
3	PTEPI*	21
3	LHESP*	0
3	SMIMO*	8
3	LRECL*	4
3	CSCUL*	69
3	TURTI	390
3	SSCAB	44
3	LPOLY	288
3	CROTU	427
3	DMELA	290
3	BMORI	96
3	<1>	52
3	<2>	5
3	<3>	158
3	<4>	366
3	<5>	44
3	<6>	138
3	<7>	123
3	<8>	8
3	<9>	0
3	<10>	13
3	<11>	15
3	<12>	6
3	<13>	0
3	<14>	0
3	<15>	20
3	<16>	18
3	<17>	19
3	<18>	148
3	<19>	2077
3	<20>	1997
3	<21>	42
3	<22>	121
