mul.tree	node	dups
20	DMELA	324
20	BMORI	92
20	ISCAP	44
20	HLONG	119
20	VDEST	126
20	MOCCI	195
20	LPOLY	43
20	CROTU	214
20	TGIGA	53
20	CSCUL+	424
20	LRECL+	24
20	SMIMO+	41
20	ABRUE+	70
20	NCLAV+	65
20	TANTI+	70
20	PTEPI+	116
20	LHESP+	6
20	SSCAB	45
20	TURTI	443
20	CSCUL*	120
20	LRECL*	11
20	SMIMO*	10
20	ABRUE*	28
20	NCLAV*	27
20	TANTI*	26
20	PTEPI*	59
20	LHESP*	3
20	<1>	71
20	<2>	46
20	<3>	154
20	<4>	108
20	<5>	108
20	<6>	3019
20	<7>	36
20	<8>	29
20	<9>	7
20	<10>	250
20	<11>	1257
20	<12>	108
20	<13>	243
20	<14>	764
20	<15>	35
20	<16>	10
20	<17>	21
20	<18>	4
20	<19>	92
20	<20>	591
20	<21>	46
20	<22>	69
20	<23>	591
20	<24>	1074
20	<25>	3761
20	<26>	1939
10	DMELA	324
10	BMORI	92
10	ISCAP	44
10	HLONG	119
10	VDEST	126
10	MOCCI	195
10	LPOLY	43
10	CROTU	214
10	TGIGA	53
10	CSCUL+	486
10	LRECL+	30
10	SMIMO+	48
10	ABRUE+	88
10	NCLAV+	73
10	TANTI+	86
10	PTEPI+	151
10	LHESP+	8
10	SSCAB	45
10	CSCUL*	58
10	LRECL*	5
10	SMIMO*	3
10	ABRUE*	10
10	NCLAV*	19
10	TANTI*	10
10	PTEPI*	24
10	LHESP*	1
10	TURTI	443
10	<1>	71
10	<2>	46
10	<3>	154
10	<4>	108
10	<5>	108
10	<6>	3019
10	<7>	43
10	<8>	43
10	<9>	9
10	<10>	304
10	<11>	1590
10	<12>	135
10	<13>	294
10	<14>	771
10	<15>	3
10	<16>	7
10	<17>	2
10	<18>	38
10	<19>	258
10	<20>	19
10	<21>	31
10	<22>	94
10	<23>	95
10	<24>	2222
10	<25>	3761
10	<26>	1939
0	DMELA	324
0	BMORI	92
0	ISCAP	44
0	HLONG	119
0	VDEST	126
0	MOCCI	195
0	LPOLY	43
0	CROTU	214
0	TGIGA	53
0	CSCUL	544
0	LRECL	35
0	SMIMO	51
0	ABRUE	98
0	NCLAV	92
0	TANTI	96
0	PTEPI	175
0	LHESP	9
0	SSCAB	45
0	TURTI	443
0	<1>	71
0	<2>	46
0	<3>	154
0	<4>	108
0	<5>	108
0	<6>	3019
0	<7>	46
0	<8>	50
0	<9>	11
0	<10>	342
0	<11>	1848
0	<12>	154
0	<13>	325
0	<14>	1202
0	<15>	35
0	<16>	3213
0	<17>	3761
0	<18>	1939
11	DMELA	324
11	BMORI	92
11	ISCAP	44
11	HLONG	119
11	VDEST	126
11	MOCCI	195
11	LPOLY	43
11	CROTU	214
11	TGIGA	53
11	CSCUL+	474
11	LRECL+	29
11	SMIMO+	47
11	ABRUE+	83
11	NCLAV+	74
11	TANTI+	83
11	PTEPI+	142
11	LHESP+	9
11	SSCAB	45
11	TURTI	443
11	CSCUL*	70
11	LRECL*	6
11	SMIMO*	4
11	ABRUE*	15
11	NCLAV*	18
11	TANTI*	13
11	PTEPI*	33
11	LHESP*	0
11	<1>	71
11	<2>	46
11	<3>	154
11	<4>	108
11	<5>	108
11	<6>	3019
11	<7>	43
11	<8>	44
11	<9>	9
11	<10>	298
11	<11>	1592
11	<12>	137
11	<13>	287
11	<14>	771
11	<15>	3
11	<16>	6
11	<17>	2
11	<18>	44
11	<19>	256
11	<20>	17
11	<21>	38
11	<22>	180
11	<23>	107
11	<24>	2133
11	<25>	3761
11	<26>	1939
21	DMELA	324
21	BMORI	92
21	ISCAP	44
21	HLONG	119
21	VDEST	126
21	MOCCI	195
21	LPOLY	43
21	CROTU	214
21	TGIGA	53
21	CSCUL+	401
21	LRECL+	20
21	SMIMO+	34
21	ABRUE+	61
21	NCLAV+	45
21	TANTI+	62
21	PTEPI+	110
21	LHESP+	8
21	SSCAB	45
21	TURTI	443
21	CSCUL*	143
21	LRECL*	15
21	SMIMO*	17
21	ABRUE*	37
21	NCLAV*	47
21	TANTI*	34
21	PTEPI*	65
21	LHESP*	1
21	<1>	71
21	<2>	46
21	<3>	154
21	<4>	108
21	<5>	108
21	<6>	3019
21	<7>	38
21	<8>	34
21	<9>	9
21	<10>	247
21	<11>	1304
21	<12>	96
21	<13>	258
21	<14>	747
21	<15>	35
21	<16>	1468
21	<17>	8
21	<18>	16
21	<19>	2
21	<20>	95
21	<21>	544
21	<22>	58
21	<23>	55
21	<24>	752
21	<25>	3761
21	<26>	1939
4	DMELA	324
4	BMORI	92
4	ISCAP	44
4	HLONG	119
4	CSCUL*	21
4	LRECL*	2
4	SMIMO*	3
4	ABRUE*	3
4	NCLAV*	4
4	TANTI*	3
4	PTEPI*	3
4	LHESP*	0
4	VDEST	126
4	MOCCI	195
4	LPOLY	43
4	CROTU	214
4	TGIGA	53
4	CSCUL+	523
4	LRECL+	33
4	SMIMO+	48
4	ABRUE+	95
4	NCLAV+	88
4	TANTI+	93
4	PTEPI+	172
4	LHESP+	9
4	SSCAB	45
4	TURTI	443
4	<1>	71
4	<2>	0
4	<3>	2
4	<4>	0
4	<5>	14
4	<6>	59
4	<7>	8
4	<8>	3
4	<9>	8
4	<10>	122
4	<11>	154
4	<12>	134
4	<13>	108
4	<14>	3019
4	<15>	46
4	<16>	48
4	<17>	11
4	<18>	328
4	<19>	1789
4	<20>	146
4	<21>	322
4	<22>	1202
4	<23>	35
4	<24>	3093
4	<25>	3446
4	<26>	1939
