mul.tree	node	dups
0	HLONG	133
0	ISCAP	52
0	MOCCI	225
0	VDEST	134
0	CSCUL	607
0	TURTI	459
0	SSCAB	55
0	LRECL	41
0	ABRUE	112
0	NCLAV	102
0	TANTI	107
0	SMIMO	62
0	PTEPI	217
0	LHESP	11
0	LPOLY	121
0	TGIGA	78
0	CROTU	264
0	BMORI	93
0	DMELA	339
0	<1>	31
0	<2>	127
0	<3>	19
0	<4>	49
0	<5>	50
0	<6>	12
0	<7>	10
0	<8>	1562
0	<9>	49
0	<10>	119
0	<11>	725
0	<12>	184
0	<13>	2428
0	<14>	1225
0	<15>	175
0	<16>	1192
0	<17>	62
0	<18>	451
8	HLONG	133
8	ISCAP	52
8	MOCCI	225
8	VDEST	134
8	CSCUL	607
8	TURTI	459
8	SSCAB	55
8	LRECL	41
8	LPOLY*	3
8	TGIGA*	10
8	CROTU*	9
8	ABRUE	112
8	NCLAV	102
8	TANTI	107
8	SMIMO	62
8	PTEPI	217
8	LHESP	11
8	LPOLY	118
8	TGIGA	68
8	CROTU	255
8	BMORI	93
8	DMELA	339
8	<1>	31
8	<2>	127
8	<3>	19
8	<4>	10
8	<5>	97
8	<6>	0
8	<7>	49
8	<8>	50
8	<9>	12
8	<10>	10
8	<11>	1562
8	<12>	68
8	<13>	127
8	<14>	733
8	<15>	174
8	<16>	2331
8	<17>	980
8	<18>	175
8	<19>	1192
8	<20>	62
8	<21>	451
14	HLONG	133
14	ISCAP	52
14	MOCCI	225
14	VDEST	134
14	CSCUL	607
14	TURTI	459
14	SSCAB	55
14	LRECL	41
14	ABRUE	112
14	NCLAV	102
14	TANTI	107
14	SMIMO	62
14	PTEPI	217
14	LHESP	11
14	LPOLY*	0
14	TGIGA*	1
14	CROTU*	3
14	LPOLY	121
14	TGIGA	77
14	CROTU	261
14	BMORI	93
14	DMELA	339
14	<1>	31
14	<2>	127
14	<3>	19
14	<4>	49
14	<5>	50
14	<6>	3
14	<7>	15
14	<8>	0
14	<9>	12
14	<10>	10
14	<11>	1569
14	<12>	50
14	<13>	120
14	<14>	725
14	<15>	181
14	<16>	2413
14	<17>	1203
14	<18>	175
14	<19>	1192
14	<20>	62
14	<21>	451
10	HLONG	133
10	ISCAP	52
10	MOCCI	225
10	VDEST	134
10	CSCUL	607
10	TURTI	459
10	SSCAB	55
10	LRECL	41
10	ABRUE	112
10	NCLAV	102
10	LPOLY*	0
10	TGIGA*	7
10	CROTU*	2
10	TANTI	107
10	SMIMO	62
10	PTEPI	217
10	LHESP	11
10	LPOLY	121
10	TGIGA	71
10	CROTU	262
10	BMORI	93
10	DMELA	339
10	<1>	31
10	<2>	127
10	<3>	19
10	<4>	3
10	<5>	11
10	<6>	3
10	<7>	49
10	<8>	52
10	<9>	12
10	<10>	10
10	<11>	1568
10	<12>	53
10	<13>	120
10	<14>	725
10	<15>	181
10	<16>	2417
10	<17>	1201
10	<18>	175
10	<19>	1192
10	<20>	62
10	<21>	451
1	HLONG	133
1	LPOLY*	0
1	TGIGA*	1
1	CROTU*	0
1	ISCAP	52
1	MOCCI	225
1	VDEST	134
1	CSCUL	607
1	TURTI	459
1	SSCAB	55
1	LRECL	41
1	ABRUE	112
1	NCLAV	102
1	TANTI	107
1	SMIMO	62
1	PTEPI	217
1	LHESP	11
1	LPOLY	121
1	TGIGA	77
1	CROTU	264
1	BMORI	93
1	DMELA	339
1	<1>	2
1	<2>	9
1	<3>	0
1	<4>	35
1	<5>	127
1	<6>	19
1	<7>	49
1	<8>	50
1	<9>	12
1	<10>	10
1	<11>	1562
1	<12>	49
1	<13>	119
1	<14>	725
1	<15>	182
1	<16>	2419
1	<17>	1210
1	<18>	165
1	<19>	1180
1	<20>	62
1	<21>	451
28	HLONG	133
28	ISCAP	52
28	MOCCI	225
28	VDEST	134
28	CSCUL	607
28	TURTI	459
28	SSCAB	55
28	LRECL	41
28	ABRUE	112
28	NCLAV	102
28	TANTI	107
28	SMIMO	62
28	PTEPI	217
28	LHESP	11
28	LPOLY	93
28	TGIGA	71
28	CROTU	205
28	LPOLY*	18
28	TGIGA*	7
28	CROTU*	59
28	BMORI	93
28	DMELA	339
28	<1>	31
28	<2>	127
28	<3>	19
28	<4>	49
28	<5>	50
28	<6>	12
28	<7>	10
28	<8>	1562
28	<9>	49
28	<10>	119
28	<11>	725
28	<12>	100
28	<13>	624
28	<14>	44
28	<15>	94
28	<16>	125
28	<17>	1225
28	<18>	175
28	<19>	1192
28	<20>	62
28	<21>	451
