mul.tree	node	dups
20	NCLAV+	68
20	TANTI+	68
20	ABRUE+	73
20	PTEPI+	140
20	LHESP+	8
20	SMIMO+	43
20	LRECL+	29
20	CSCUL+	502
20	LPOLY	76
20	CROTU	232
20	TGIGA	65
20	MOCCI	210
20	VDEST	128
20	ISCAP	46
20	HLONG	126
20	TURTI	454
20	SSCAB	52
20	NCLAV*	26
20	TANTI*	31
20	ABRUE*	32
20	PTEPI*	44
20	LHESP*	2
20	SMIMO*	12
20	LRECL*	9
20	CSCUL*	91
20	DMELA	332
20	BMORI	92
20	<1>	36
20	<2>	33
20	<3>	12
20	<4>	222
20	<5>	943
20	<6>	66
20	<7>	230
20	<8>	121
20	<9>	2861
20	<10>	793
20	<11>	155
20	<12>	41
20	<13>	57
20	<14>	609
20	<15>	25
20	<16>	11
20	<17>	15
20	<18>	2
20	<19>	58
20	<20>	420
20	<21>	23
20	<22>	25
20	<23>	168
20	<24>	2890
20	<25>	63
20	<26>	1100
9	NCLAV+	82
9	TANTI+	79
9	ABRUE+	87
9	PTEPI+	143
9	LHESP+	8
9	SMIMO+	48
9	LRECL+	31
9	CSCUL+	517
9	LPOLY	76
9	CROTU	232
9	TGIGA	65
9	MOCCI	210
9	VDEST	128
9	ISCAP	46
9	HLONG	126
9	TURTI	454
9	SSCAB	52
9	NCLAV*	12
9	TANTI*	20
9	ABRUE*	18
9	PTEPI*	41
9	LHESP*	2
9	SMIMO*	7
9	LRECL*	7
9	CSCUL*	76
9	DMELA	332
9	BMORI	92
9	<1>	39
9	<2>	39
9	<3>	12
9	<4>	228
9	<5>	1026
9	<6>	71
9	<7>	238
9	<8>	121
9	<9>	2861
9	<10>	793
9	<11>	155
9	<12>	41
9	<13>	57
9	<14>	615
9	<15>	8
9	<16>	9
9	<17>	2
9	<18>	52
9	<19>	337
9	<20>	18
9	<21>	20
9	<22>	17
9	<23>	786
9	<24>	2885
9	<25>	63
9	<26>	1100
0	NCLAV	94
0	TANTI	99
0	ABRUE	105
0	PTEPI	184
0	LHESP	10
0	SMIMO	55
0	LRECL	38
0	CSCUL	593
0	LPOLY	76
0	CROTU	232
0	TGIGA	65
0	MOCCI	210
0	VDEST	128
0	ISCAP	46
0	HLONG	126
0	TURTI	454
0	SSCAB	52
0	DMELA	332
0	BMORI	92
0	<1>	47
0	<2>	48
0	<3>	14
0	<4>	280
0	<5>	1363
0	<6>	89
0	<7>	258
0	<8>	121
0	<9>	2861
0	<10>	883
0	<11>	155
0	<12>	41
0	<13>	57
0	<14>	719
0	<15>	25
0	<16>	4185
0	<17>	63
0	<18>	1100
8	NCLAV+	82
8	TANTI+	79
8	ABRUE+	87
8	PTEPI+	143
8	LHESP+	8
8	SMIMO+	48
8	LRECL+	31
8	CSCUL+	517
8	LPOLY	76
8	CROTU	232
8	TGIGA	65
8	MOCCI	210
8	VDEST	128
8	ISCAP	46
8	HLONG	126
8	TURTI	454
8	NCLAV*	12
8	TANTI*	20
8	ABRUE*	18
8	PTEPI*	41
8	LHESP*	2
8	SMIMO*	7
8	LRECL*	7
8	CSCUL*	76
8	SSCAB	52
8	DMELA	332
8	BMORI	92
8	<1>	39
8	<2>	39
8	<3>	12
8	<4>	228
8	<5>	1026
8	<6>	71
8	<7>	238
8	<8>	121
8	<9>	2861
8	<10>	793
8	<11>	155
8	<12>	41
8	<13>	57
8	<14>	615
8	<15>	8
8	<16>	9
8	<17>	2
8	<18>	52
8	<19>	337
8	<20>	18
8	<21>	20
8	<22>	51
8	<23>	747
8	<24>	2886
8	<25>	63
8	<26>	1100
7	NCLAV+	92
7	TANTI+	96
7	ABRUE+	103
7	PTEPI+	182
7	LHESP+	10
7	SMIMO+	52
7	LRECL+	38
7	CSCUL+	589
7	LPOLY	76
7	CROTU	232
7	TGIGA	65
7	MOCCI	210
7	VDEST	128
7	ISCAP	46
7	HLONG	126
7	NCLAV*	2
7	TANTI*	3
7	ABRUE*	2
7	PTEPI*	2
7	LHESP*	0
7	SMIMO*	3
7	LRECL*	0
7	CSCUL*	4
7	TURTI	454
7	SSCAB	52
7	DMELA	332
7	BMORI	92
7	<1>	47
7	<2>	46
7	<3>	14
7	<4>	279
7	<5>	1348
7	<6>	87
7	<7>	256
7	<8>	121
7	<9>	2861
7	<10>	883
7	<11>	155
7	<12>	0
7	<13>	2
7	<14>	0
7	<15>	1
7	<16>	15
7	<17>	2
7	<18>	2
7	<19>	2
7	<20>	54
7	<21>	62
7	<22>	591
7	<23>	25
7	<24>	4185
7	<25>	63
7	<26>	1100
21	NCLAV+	64
21	TANTI+	75
21	ABRUE+	78
21	PTEPI+	146
21	LHESP+	10
21	SMIMO+	46
21	LRECL+	30
21	CSCUL+	522
21	LPOLY	76
21	CROTU	232
21	TGIGA	65
21	MOCCI	210
21	VDEST	128
21	ISCAP	46
21	HLONG	126
21	TURTI	454
21	SSCAB	52
21	NCLAV*	30
21	TANTI*	24
21	ABRUE*	27
21	PTEPI*	38
21	LHESP*	0
21	SMIMO*	9
21	LRECL*	8
21	CSCUL*	71
21	DMELA	332
21	BMORI	92
21	<1>	45
21	<2>	33
21	<3>	13
21	<4>	227
21	<5>	1090
21	<6>	71
21	<7>	238
21	<8>	121
21	<9>	2861
21	<10>	795
21	<11>	155
21	<12>	41
21	<13>	57
21	<14>	592
21	<15>	25
21	<16>	2618
21	<17>	2
21	<18>	15
21	<19>	1
21	<20>	53
21	<21>	273
21	<22>	18
21	<23>	20
21	<24>	1254
21	<25>	63
21	<26>	1100
