mul.tree	node	dups
20	NCLAV+	59
20	TANTI+	58
20	ABRUE+	67
20	PTEPI+	123
20	LHESP+	7
20	SMIMO+	38
20	LRECL+	26
20	CSCUL+	466
20	LPOLY	59
20	CROTU	222
20	TGIGA	58
20	MOCCI	199
20	VDEST	127
20	ISCAP	45
20	HLONG	122
20	TURTI	450
20	SSCAB	49
20	NCLAV*	34
20	TANTI*	40
20	ABRUE*	35
20	PTEPI*	56
20	LHESP*	3
20	SMIMO*	16
20	LRECL*	10
20	CSCUL*	108
20	DMELA	329
20	BMORI	93
20	<1>	30
20	<2>	31
20	<3>	9
20	<4>	222
20	<5>	1036
20	<6>	87
20	<7>	235
20	<8>	114
20	<9>	2976
20	<10>	905
20	<11>	156
20	<12>	43
20	<13>	86
20	<14>	775
20	<15>	27
20	<16>	14
20	<17>	19
20	<18>	2
20	<19>	89
20	<20>	588
20	<21>	41
20	<22>	53
20	<23>	356
20	<24>	3860
20	<25>	68
20	<26>	1506
9	NCLAV+	77
9	TANTI+	68
9	ABRUE+	76
9	PTEPI+	126
9	LHESP+	7
9	SMIMO+	45
9	LRECL+	27
9	CSCUL+	482
9	LPOLY	59
9	CROTU	222
9	TGIGA	58
9	MOCCI	199
9	VDEST	127
9	ISCAP	45
9	HLONG	122
9	TURTI	450
9	SSCAB	49
9	NCLAV*	16
9	TANTI*	30
9	ABRUE*	26
9	PTEPI*	53
9	LHESP*	3
9	SMIMO*	9
9	LRECL*	9
9	CSCUL*	92
9	DMELA	329
9	BMORI	93
9	<1>	33
9	<2>	38
9	<3>	9
9	<4>	237
9	<5>	1169
9	<6>	96
9	<7>	251
9	<8>	114
9	<9>	2976
9	<10>	905
9	<11>	156
9	<12>	43
9	<13>	86
9	<14>	778
9	<15>	11
9	<16>	12
9	<17>	2
9	<18>	74
9	<19>	455
9	<20>	32
9	<21>	40
9	<22>	52
9	<23>	1017
9	<24>	3860
9	<25>	68
9	<26>	1506
8	NCLAV+	77
8	TANTI+	68
8	ABRUE+	76
8	PTEPI+	126
8	LHESP+	7
8	SMIMO+	45
8	LRECL+	27
8	CSCUL+	482
8	LPOLY	59
8	CROTU	222
8	TGIGA	58
8	MOCCI	199
8	VDEST	127
8	ISCAP	45
8	HLONG	122
8	TURTI	450
8	NCLAV*	16
8	TANTI*	30
8	ABRUE*	26
8	PTEPI*	53
8	LHESP*	3
8	SMIMO*	9
8	LRECL*	9
8	CSCUL*	92
8	SSCAB	49
8	DMELA	329
8	BMORI	93
8	<1>	33
8	<2>	38
8	<3>	9
8	<4>	237
8	<5>	1169
8	<6>	96
8	<7>	251
8	<8>	114
8	<9>	2976
8	<10>	905
8	<11>	156
8	<12>	43
8	<13>	86
8	<14>	778
8	<15>	11
8	<16>	12
8	<17>	2
8	<18>	74
8	<19>	455
8	<20>	32
8	<21>	40
8	<22>	108
8	<23>	964
8	<24>	3860
8	<25>	68
8	<26>	1506
0	NCLAV	93
0	TANTI	98
0	ABRUE	102
0	PTEPI	179
0	LHESP	10
0	SMIMO	54
0	LRECL	36
0	CSCUL	574
0	LPOLY	59
0	CROTU	222
0	TGIGA	58
0	MOCCI	199
0	VDEST	127
0	ISCAP	45
0	HLONG	122
0	TURTI	450
0	SSCAB	49
0	DMELA	329
0	BMORI	93
0	<1>	44
0	<2>	50
0	<3>	11
0	<4>	311
0	<5>	1624
0	<6>	128
0	<7>	291
0	<8>	114
0	<9>	2976
0	<10>	1036
0	<11>	156
0	<12>	43
0	<13>	86
0	<14>	935
0	<15>	27
0	<16>	5598
0	<17>	68
0	<18>	1506
21	NCLAV+	55
21	TANTI+	68
21	ABRUE+	73
21	PTEPI+	135
21	LHESP+	10
21	SMIMO+	41
21	LRECL+	27
21	CSCUL+	492
21	LPOLY	59
21	CROTU	222
21	TGIGA	58
21	MOCCI	199
21	VDEST	127
21	ISCAP	45
21	HLONG	122
21	TURTI	450
21	SSCAB	49
21	NCLAV*	38
21	TANTI*	30
21	ABRUE*	29
21	PTEPI*	44
21	LHESP*	0
21	SMIMO*	13
21	LRECL*	9
21	CSCUL*	82
21	DMELA	329
21	BMORI	93
21	<1>	41
21	<2>	34
21	<3>	10
21	<4>	238
21	<5>	1263
21	<6>	99
21	<7>	254
21	<8>	114
21	<9>	2976
21	<10>	905
21	<11>	156
21	<12>	43
21	<13>	86
21	<14>	725
21	<15>	27
21	<16>	3207
21	<17>	3
21	<18>	16
21	<19>	1
21	<20>	73
21	<21>	361
21	<22>	29
21	<23>	37
21	<24>	1798
21	<25>	68
21	<26>	1506
7	NCLAV+	92
7	TANTI+	96
7	ABRUE+	100
7	PTEPI+	177
7	LHESP+	10
7	SMIMO+	51
7	LRECL+	36
7	CSCUL+	566
7	LPOLY	59
7	CROTU	222
7	TGIGA	58
7	MOCCI	199
7	VDEST	127
7	ISCAP	45
7	HLONG	122
7	NCLAV*	1
7	TANTI*	2
7	ABRUE*	2
7	PTEPI*	2
7	LHESP*	0
7	SMIMO*	3
7	LRECL*	0
7	CSCUL*	8
7	TURTI	450
7	SSCAB	49
7	DMELA	329
7	BMORI	93
7	<1>	44
7	<2>	49
7	<3>	11
7	<4>	308
7	<5>	1606
7	<6>	124
7	<7>	290
7	<8>	114
7	<9>	2976
7	<10>	1036
7	<11>	156
7	<12>	0
7	<13>	1
7	<14>	0
7	<15>	3
7	<16>	18
7	<17>	4
7	<18>	1
7	<19>	4
7	<20>	55
7	<21>	98
7	<22>	763
7	<23>	27
7	<24>	5598
7	<25>	68
7	<26>	1506
