mul.tree	node	dups
20	NCLAV+	52
20	TANTI+	57
20	ABRUE+	64
20	PTEPI+	124
20	LHESP+	7
20	SMIMO+	36
20	LRECL+	27
20	CSCUL+	472
20	MOCCI	210
20	VDEST	128
20	ISCAP	46
20	HLONG	126
20	TURTI	454
20	SSCAB	52
20	LPOLY	75
20	CROTU	232
20	TGIGA	65
20	NCLAV*	42
20	TANTI*	42
20	ABRUE*	41
20	PTEPI*	60
20	LHESP*	3
20	SMIMO*	19
20	LRECL*	11
20	CSCUL*	147
20	DMELA	335
20	BMORI	94
20	<1>	25
20	<2>	31
20	<3>	10
20	<4>	197
20	<5>	915
20	<6>	70
20	<7>	220
20	<8>	159
20	<9>	42
20	<10>	61
20	<11>	189
20	<12>	27
20	<13>	1270
20	<14>	119
20	<15>	2820
20	<16>	22
20	<17>	17
20	<18>	4
20	<19>	85
20	<20>	448
20	<21>	22
20	<22>	72
20	<23>	251
20	<24>	3168
20	<25>	62
20	<26>	1096
0	NCLAV	94
0	TANTI	99
0	ABRUE	105
0	PTEPI	184
0	LHESP	10
0	SMIMO	55
0	LRECL	38
0	CSCUL	619
0	MOCCI	210
0	VDEST	128
0	ISCAP	46
0	HLONG	126
0	TURTI	454
0	SSCAB	52
0	LPOLY	75
0	CROTU	232
0	TGIGA	65
0	DMELA	335
0	BMORI	94
0	<1>	47
0	<2>	48
0	<3>	14
0	<4>	282
0	<5>	1363
0	<6>	92
0	<7>	294
0	<8>	159
0	<9>	42
0	<10>	61
0	<11>	208
0	<12>	27
0	<13>	1334
0	<14>	119
0	<15>	2820
0	<16>	4928
0	<17>	62
0	<18>	1096
17	NCLAV+	84
17	TANTI+	74
17	ABRUE+	75
17	PTEPI+	130
17	LHESP+	8
17	SMIMO+	44
17	LRECL+	27
17	CSCUL+	444
17	MOCCI	210
17	VDEST	128
17	ISCAP	46
17	HLONG	126
17	TURTI	454
17	SSCAB	52
17	NCLAV*	10
17	TANTI*	25
17	ABRUE*	30
17	PTEPI*	54
17	LHESP*	2
17	SMIMO*	11
17	LRECL*	11
17	CSCUL*	175
17	LPOLY	75
17	CROTU	232
17	TGIGA	65
17	DMELA	335
17	BMORI	94
17	<1>	37
17	<2>	29
17	<3>	9
17	<4>	201
17	<5>	881
17	<6>	66
17	<7>	185
17	<8>	159
17	<9>	42
17	<10>	61
17	<11>	158
17	<12>	27
17	<13>	10
17	<14>	19
17	<15>	5
17	<16>	81
17	<17>	482
17	<18>	26
17	<19>	56
17	<20>	112
17	<21>	370
17	<22>	119
17	<23>	2820
17	<24>	4928
17	<25>	62
17	<26>	1096
6	NCLAV+	88
6	TANTI+	93
6	ABRUE+	99
6	PTEPI+	175
6	LHESP+	10
6	SMIMO+	53
6	LRECL+	36
6	CSCUL+	578
6	MOCCI	210
6	VDEST	128
6	ISCAP	46
6	HLONG	126
6	TURTI	454
6	SSCAB	52
6	NCLAV*	6
6	TANTI*	6
6	ABRUE*	6
6	PTEPI*	9
6	LHESP*	0
6	SMIMO*	2
6	LRECL*	2
6	CSCUL*	41
6	LPOLY	75
6	CROTU	232
6	TGIGA	65
6	DMELA	335
6	BMORI	94
6	<1>	44
6	<2>	44
6	<3>	14
6	<4>	261
6	<5>	1218
6	<6>	88
6	<7>	285
6	<8>	159
6	<9>	42
6	<10>	61
6	<11>	160
6	<12>	3
6	<13>	4
6	<14>	0
6	<15>	21
6	<16>	145
6	<17>	4
6	<18>	9
6	<19>	11
6	<20>	66
6	<21>	880
6	<22>	119
6	<23>	2820
6	<24>	4928
6	<25>	62
6	<26>	1096
5	NCLAV+	88
5	TANTI+	90
5	ABRUE+	94
5	PTEPI+	164
5	LHESP+	10
5	SMIMO+	51
5	LRECL+	36
5	CSCUL+	550
5	MOCCI	210
5	VDEST	128
5	ISCAP	46
5	HLONG	126
5	TURTI	454
5	NCLAV*	6
5	TANTI*	9
5	ABRUE*	11
5	PTEPI*	20
5	LHESP*	0
5	SMIMO*	4
5	LRECL*	2
5	CSCUL*	69
5	SSCAB	52
5	LPOLY	75
5	CROTU	232
5	TGIGA	65
5	DMELA	335
5	BMORI	94
5	<1>	45
5	<2>	44
5	<3>	12
5	<4>	257
5	<5>	1177
5	<6>	87
5	<7>	274
5	<8>	159
5	<9>	42
5	<10>	61
5	<11>	160
5	<12>	2
5	<13>	4
5	<14>	2
5	<15>	25
5	<16>	186
5	<17>	5
5	<18>	20
5	<19>	22
5	<20>	66
5	<21>	869
5	<22>	119
5	<23>	2820
5	<24>	4928
5	<25>	62
5	<26>	1096
21	NCLAV+	51
21	TANTI+	68
21	ABRUE+	68
21	PTEPI+	121
21	LHESP+	10
21	SMIMO+	43
21	LRECL+	33
21	CSCUL+	514
21	MOCCI	210
21	VDEST	128
21	ISCAP	46
21	HLONG	126
21	TURTI	454
21	SSCAB	52
21	LPOLY	75
21	CROTU	232
21	TGIGA	65
21	NCLAV*	43
21	TANTI*	31
21	ABRUE*	37
21	PTEPI*	63
21	LHESP*	0
21	SMIMO*	12
21	LRECL*	5
21	CSCUL*	105
21	DMELA	335
21	BMORI	94
21	<1>	28
21	<2>	30
21	<3>	11
21	<4>	210
21	<5>	1018
21	<6>	69
21	<7>	240
21	<8>	159
21	<9>	42
21	<10>	61
21	<11>	187
21	<12>	27
21	<13>	1262
21	<14>	119
21	<15>	2820
21	<16>	2835
21	<17>	19
21	<18>	18
21	<19>	3
21	<20>	72
21	<21>	345
21	<22>	23
21	<23>	54
21	<24>	1586
21	<25>	62
21	<26>	1096
