mul.tree	node	dups
21	DMELA	318
21	BMORI	84
21	MOCCI	189
21	VDEST	120
21	ISCAP	45
21	HLONG	118
21	TGIGA	49
21	CROTU	206
21	LPOLY	35
21	TURTI	425
21	SSCAB	38
21	CSCUL+	213
21	LRECL+	10
21	SMIMO+	18
21	PTEPI+	69
21	LHESP+	3
21	ABRUE+	37
21	NCLAV+	20
21	TANTI+	42
21	CSCUL*	240
21	LRECL*	21
21	SMIMO*	31
21	PTEPI*	91
21	LHESP*	5
21	ABRUE*	55
21	NCLAV*	68
21	TANTI*	54
21	<1>	71
21	<2>	155
21	<3>	46
21	<4>	120
21	<5>	89
21	<6>	2977
21	<7>	44
21	<8>	7
21	<9>	19
21	<10>	18
21	<11>	162
21	<12>	1002
21	<13>	67
21	<14>	158
21	<15>	1295
21	<16>	1425
21	<17>	6
21	<18>	22
21	<19>	29
21	<20>	177
21	<21>	1139
21	<22>	125
21	<23>	164
21	<24>	1142
21	<25>	6130
21	<26>	2807
17	DMELA	318
17	BMORI	84
17	MOCCI	189
17	VDEST	120
17	ISCAP	45
17	HLONG	118
17	TGIGA	49
17	CROTU	206
17	LPOLY	35
17	CSCUL*	191
17	LRECL*	7
17	SMIMO*	15
17	PTEPI*	56
17	LHESP*	3
17	ABRUE*	33
17	NCLAV*	28
17	TANTI*	34
17	TURTI	425
17	SSCAB	38
17	CSCUL+	262
17	LRECL+	24
17	SMIMO+	34
17	PTEPI+	104
17	LHESP+	5
17	ABRUE+	59
17	NCLAV+	60
17	TANTI+	62
17	<1>	71
17	<2>	155
17	<3>	46
17	<4>	120
17	<5>	89
17	<6>	2977
17	<7>	4
17	<8>	23
17	<9>	16
17	<10>	126
17	<11>	729
17	<12>	57
17	<13>	161
17	<14>	815
17	<15>	44
17	<16>	9
17	<17>	18
17	<18>	31
17	<19>	213
17	<20>	1412
17	<21>	135
17	<22>	159
17	<23>	1316
17	<24>	1703
17	<25>	6130
17	<26>	2807
22	DMELA	318
22	BMORI	84
22	MOCCI	189
22	VDEST	120
22	ISCAP	45
22	HLONG	118
22	TGIGA	49
22	CROTU	206
22	LPOLY	35
22	TURTI	425
22	SSCAB	38
22	CSCUL+	330
22	LRECL+	20
22	SMIMO+	33
22	PTEPI+	99
22	LHESP+	6
22	ABRUE+	66
22	NCLAV+	37
22	TANTI+	63
22	CSCUL*	123
22	LRECL*	11
22	SMIMO*	16
22	PTEPI*	61
22	LHESP*	2
22	ABRUE*	26
22	NCLAV*	51
22	TANTI*	33
22	<1>	71
22	<2>	155
22	<3>	46
22	<4>	120
22	<5>	89
22	<6>	2977
22	<7>	44
22	<8>	8
22	<9>	31
22	<10>	28
22	<11>	237
22	<12>	1477
22	<13>	112
22	<14>	237
22	<15>	1438
22	<16>	3125
22	<17>	2942
22	<18>	5
22	<19>	10
22	<20>	19
22	<21>	102
22	<22>	664
22	<23>	80
22	<24>	104
22	<25>	2761
22	<26>	2807
0	DMELA	318
0	BMORI	84
0	MOCCI	189
0	VDEST	120
0	ISCAP	45
0	HLONG	118
0	TGIGA	49
0	CROTU	206
0	LPOLY	35
0	TURTI	425
0	SSCAB	38
0	CSCUL	453
0	LRECL	31
0	SMIMO	49
0	PTEPI	160
0	LHESP	8
0	ABRUE	92
0	NCLAV	88
0	TANTI	96
0	<1>	71
0	<2>	155
0	<3>	46
0	<4>	120
0	<5>	89
0	<6>	2977
0	<7>	44
0	<8>	13
0	<9>	41
0	<10>	47
0	<11>	339
0	<12>	2141
0	<13>	192
0	<14>	341
0	<15>	1554
0	<16>	4246
0	<17>	6130
0	<18>	2807
6	DMELA	318
6	BMORI	84
6	MOCCI	189
6	VDEST	120
6	ISCAP	45
6	HLONG	118
6	CSCUL*	32
6	LRECL*	4
6	SMIMO*	4
6	PTEPI*	11
6	LHESP*	0
6	ABRUE*	4
6	NCLAV*	11
6	TANTI*	5
6	TGIGA	49
6	CROTU	206
6	LPOLY	35
6	TURTI	425
6	SSCAB	38
6	CSCUL+	421
6	LRECL+	27
6	SMIMO+	45
6	PTEPI+	149
6	LHESP+	8
6	ABRUE+	88
6	NCLAV+	77
6	TANTI+	91
6	<1>	71
6	<2>	155
6	<3>	0
6	<4>	0
6	<5>	2
6	<6>	20
6	<7>	121
6	<8>	21
6	<9>	11
6	<10>	21
6	<11>	200
6	<12>	166
6	<13>	89
6	<14>	2977
6	<15>	44
6	<16>	13
6	<17>	41
6	<18>	45
6	<19>	319
6	<20>	2020
6	<21>	171
6	<22>	330
6	<23>	1554
6	<24>	3888
6	<25>	5577
6	<26>	2807
15	DMELA	318
15	BMORI	84
15	MOCCI	189
15	VDEST	120
15	ISCAP	45
15	HLONG	118
15	CSCUL*	105
15	LRECL*	9
15	SMIMO*	14
15	PTEPI*	49
15	LHESP*	2
15	ABRUE*	25
15	NCLAV*	43
15	TANTI*	31
15	TGIGA	49
15	CROTU	206
15	LPOLY	35
15	TURTI	425
15	SSCAB	38
15	CSCUL+	348
15	LRECL+	22
15	SMIMO+	35
15	PTEPI+	111
15	LHESP+	6
15	ABRUE+	67
15	NCLAV+	45
15	TANTI+	65
15	<1>	71
15	<2>	155
15	<3>	46
15	<4>	120
15	<5>	3
15	<6>	8
15	<7>	13
15	<8>	87
15	<9>	601
15	<10>	72
15	<11>	83
15	<12>	284
15	<13>	89
15	<14>	2977
15	<15>	44
15	<16>	10
15	<17>	33
15	<18>	34
15	<19>	252
15	<20>	1540
15	<21>	120
15	<22>	249
15	<23>	1429
15	<24>	3672
15	<25>	5440
15	<26>	2807
