mul.tree	node	dups
0	DMELA	332
0	BMORI	95
0	ISCAP	45
0	HLONG	122
0	VDEST	127
0	MOCCI	198
0	LPOLY	59
0	CROTU	223
0	TGIGA	58
0	CSCUL	575
0	LRECL	36
0	SMIMO	54
0	ABRUE	102
0	NCLAV	93
0	TANTI	98
0	PTEPI	180
0	LHESP	10
0	SSCAB	50
0	TURTI	452
0	<1>	68
0	<2>	43
0	<3>	156
0	<4>	82
0	<5>	113
0	<6>	2959
0	<7>	44
0	<8>	50
0	<9>	11
0	<10>	311
0	<11>	1624
0	<12>	128
0	<13>	289
0	<14>	1038
0	<15>	27
0	<16>	2506
0	<17>	2919
0	<18>	1501
8	DMELA	332
8	BMORI	95
8	ISCAP	45
8	HLONG	122
8	VDEST	127
8	MOCCI	198
8	LPOLY+	58
8	CROTU+	209
8	TGIGA+	46
8	CSCUL	575
8	LRECL	36
8	LPOLY*	1
8	CROTU*	14
8	TGIGA*	12
8	SMIMO	54
8	ABRUE	102
8	NCLAV	93
8	TANTI	98
8	PTEPI	180
8	LHESP	10
8	SSCAB	50
8	TURTI	452
8	<1>	68
8	<2>	43
8	<3>	156
8	<4>	82
8	<5>	106
8	<6>	2808
8	<7>	7
8	<8>	151
8	<9>	0
8	<10>	44
8	<11>	50
8	<12>	11
8	<13>	311
8	<14>	1624
8	<15>	177
8	<16>	316
8	<17>	644
8	<18>	27
8	<19>	2506
8	<20>	2919
8	<21>	1501
14	DMELA	332
14	BMORI	95
14	ISCAP	45
14	HLONG	122
14	VDEST	127
14	MOCCI	198
14	LPOLY+	58
14	CROTU+	221
14	TGIGA+	51
14	CSCUL	575
14	LRECL	36
14	SMIMO	54
14	ABRUE	102
14	NCLAV	93
14	TANTI	98
14	PTEPI	180
14	LHESP	10
14	LPOLY*	1
14	CROTU*	2
14	TGIGA*	7
14	SSCAB	50
14	TURTI	452
14	<1>	68
14	<2>	43
14	<3>	156
14	<4>	82
14	<5>	113
14	<6>	2943
14	<7>	44
14	<8>	50
14	<9>	0
14	<10>	16
14	<11>	0
14	<12>	11
14	<13>	320
14	<14>	1628
14	<15>	137
14	<16>	296
14	<17>	975
14	<18>	27
14	<19>	2506
14	<20>	2919
14	<21>	1501
4	DMELA	332
4	BMORI	95
4	ISCAP	45
4	HLONG	122
4	LPOLY*	1
4	CROTU*	4
4	TGIGA*	2
4	VDEST	127
4	MOCCI	198
4	LPOLY+	58
4	CROTU+	219
4	TGIGA+	56
4	CSCUL	575
4	LRECL	36
4	SMIMO	54
4	ABRUE	102
4	NCLAV	93
4	TANTI	98
4	PTEPI	180
4	LHESP	10
4	SSCAB	50
4	TURTI	452
4	<1>	68
4	<2>	4
4	<3>	76
4	<4>	0
4	<5>	65
4	<6>	156
4	<7>	83
4	<8>	109
4	<9>	2883
4	<10>	44
4	<11>	50
4	<12>	11
4	<13>	311
4	<14>	1624
4	<15>	128
4	<16>	289
4	<17>	1038
4	<18>	27
4	<19>	2419
4	<20>	2826
4	<21>	1501
11	DMELA	332
11	BMORI	95
11	ISCAP	45
11	HLONG	122
11	VDEST	127
11	MOCCI	198
11	LPOLY+	59
11	CROTU+	222
11	TGIGA+	52
11	CSCUL	575
11	LRECL	36
11	SMIMO	54
11	ABRUE	102
11	NCLAV	93
11	LPOLY*	0
11	CROTU*	1
11	TGIGA*	6
11	TANTI	98
11	PTEPI	180
11	LHESP	10
11	SSCAB	50
11	TURTI	452
11	<1>	68
11	<2>	43
11	<3>	156
11	<4>	82
11	<5>	113
11	<6>	2951
11	<7>	0
11	<8>	8
11	<9>	7
11	<10>	45
11	<11>	53
11	<12>	11
11	<13>	316
11	<14>	1625
11	<15>	137
11	<16>	290
11	<17>	994
11	<18>	27
11	<19>	2506
11	<20>	2919
11	<21>	1501
21	DMELA	332
21	BMORI	95
21	ISCAP	45
21	HLONG	122
21	VDEST	127
21	MOCCI	198
21	LPOLY+	39
21	CROTU+	178
21	TGIGA+	52
21	LPOLY*	9
21	CROTU*	45
21	TGIGA*	6
21	CSCUL	575
21	LRECL	36
21	SMIMO	54
21	ABRUE	102
21	NCLAV	93
21	TANTI	98
21	PTEPI	180
21	LHESP	10
21	SSCAB	50
21	TURTI	452
21	<1>	68
21	<2>	43
21	<3>	156
21	<4>	82
21	<5>	44
21	<6>	856
21	<7>	21
21	<8>	169
21	<9>	191
21	<10>	44
21	<11>	50
21	<12>	11
21	<13>	311
21	<14>	1624
21	<15>	128
21	<16>	289
21	<17>	1038
21	<18>	27
21	<19>	2506
21	<20>	2919
21	<21>	1501
