mul.tree	node	dups
70	NCLAV+	65
70	TANTI+	48
70	ABRUE+	37
70	PTEPI+	70
70	LHESP+	4
70	SMIMO+	21
70	LRECL+	12
70	CSCUL+	214
70	LPOLY+	14
70	CROTU+	104
70	TGIGA+	35
70	MOCCI	185
70	VDEST	115
70	ISCAP	43
70	HLONG	118
70	TURTI	422
70	SSCAB	38
70	NCLAV*	23
70	TANTI*	48
70	ABRUE*	55
70	PTEPI*	89
70	LHESP*	4
70	SMIMO*	27
70	LRECL*	19
70	CSCUL*	227
70	LPOLY*	20
70	CROTU*	101
70	TGIGA*	14
70	DMELA	311
70	BMORI	83
70	<1>	17
70	<2>	20
70	<3>	6
70	<4>	159
70	<5>	930
70	<6>	107
70	<7>	177
70	<8>	39
70	<9>	1290
70	<10>	835
70	<11>	151
70	<12>	43
70	<13>	120
70	<14>	1327
70	<15>	43
70	<16>	24
70	<17>	27
70	<18>	7
70	<19>	176
70	<20>	1203
70	<21>	85
70	<22>	159
70	<23>	47
70	<24>	1641
70	<25>	529
70	<26>	4365
70	<27>	3598
70	<28>	70
70	<29>	2787
53	NCLAV+	46
53	TANTI+	44
53	ABRUE+	44
53	PTEPI+	68
53	LHESP+	4
53	SMIMO+	21
53	LRECL+	11
53	CSCUL+	248
53	LPOLY	34
53	CROTU	205
53	TGIGA	49
53	MOCCI	185
53	VDEST	115
53	ISCAP	43
53	HLONG	118
53	TURTI	422
53	SSCAB	38
53	NCLAV*	42
53	TANTI*	52
53	ABRUE*	48
53	PTEPI*	91
53	LHESP*	4
53	SMIMO*	27
53	LRECL*	20
53	CSCUL*	193
53	DMELA	311
53	BMORI	83
53	<1>	27
53	<2>	21
53	<3>	6
53	<4>	165
53	<5>	995
53	<6>	86
53	<7>	193
53	<8>	86
53	<9>	2931
53	<10>	1157
53	<11>	151
53	<12>	43
53	<13>	120
53	<14>	1354
53	<15>	43
53	<16>	14
53	<17>	26
53	<18>	7
53	<19>	170
53	<20>	1138
53	<21>	106
53	<22>	136
53	<23>	1428
53	<24>	7777
53	<25>	70
53	<26>	2787
71	NCLAV+	40
71	TANTI+	62
71	ABRUE+	55
71	PTEPI+	83
71	LHESP+	7
71	SMIMO+	31
71	LRECL+	15
71	CSCUL+	253
71	LPOLY+	15
71	CROTU+	96
71	TGIGA+	30
71	MOCCI	185
71	VDEST	115
71	ISCAP	43
71	HLONG	118
71	TURTI	422
71	SSCAB	38
71	NCLAV*	48
71	TANTI*	34
71	ABRUE*	37
71	PTEPI*	76
71	LHESP*	1
71	SMIMO*	17
71	LRECL*	16
71	CSCUL*	188
71	LPOLY*	19
71	CROTU*	109
71	TGIGA*	19
71	DMELA	311
71	BMORI	83
71	<1>	28
71	<2>	28
71	<3>	9
71	<4>	184
71	<5>	1290
71	<6>	110
71	<7>	227
71	<8>	51
71	<9>	1522
71	<10>	938
71	<11>	151
71	<12>	43
71	<13>	120
