mul.tree	node	dups
53	DMELA	329
53	BMORI	95
53	ISCAP	45
53	HLONG	122
53	VDEST	127
53	MOCCI	198
53	LPOLY	59
53	CROTU	222
53	TGIGA	58
53	CSCUL+	463
53	LRECL+	25
53	SMIMO+	46
53	ABRUE+	77
53	NCLAV+	67
53	TANTI+	70
53	PTEPI+	125
53	LHESP+	7
53	SSCAB	49
53	TURTI	450
53	CSCUL*	110
53	LRECL*	11
53	SMIMO*	8
53	ABRUE*	25
53	NCLAV*	26
53	TANTI*	28
53	PTEPI*	54
53	LHESP*	3
53	<1>	66
53	<2>	43
53	<3>	155
53	<4>	81
53	<5>	112
53	<6>	2952
53	<7>	32
53	<8>	32
53	<9>	8
53	<10>	230
53	<11>	1129
53	<12>	84
53	<13>	229
53	<14>	683
53	<15>	27
53	<16>	12
53	<17>	18
53	<18>	3
53	<19>	81
53	<20>	491
53	<21>	44
53	<22>	51
53	<23>	347
53	<24>	833
53	<25>	2908
53	<26>	1499
0	DMELA	329
0	BMORI	95
0	ISCAP	45
0	HLONG	122
0	VDEST	127
0	MOCCI	198
0	LPOLY	59
0	CROTU	222
0	TGIGA	58
0	CSCUL	573
0	LRECL	36
0	SMIMO	54
0	ABRUE	102
0	NCLAV	93
0	TANTI	98
0	PTEPI	179
0	LHESP	10
0	SSCAB	49
0	TURTI	450
0	<1>	66
0	<2>	43
0	<3>	155
0	<4>	81
0	<5>	112
0	<6>	2952
0	<7>	44
0	<8>	50
0	<9>	11
0	<10>	311
0	<11>	1620
0	<12>	128
0	<13>	287
0	<14>	1036
0	<15>	27
0	<16>	2506
0	<17>	2908
0	<18>	1499
8	DMELA	329
8	BMORI	95
8	ISCAP	45
8	HLONG	122
8	VDEST	127
8	MOCCI	198
8	LPOLY+	58
8	CROTU+	208
8	TGIGA+	46
8	CSCUL	573
8	LRECL	36
8	LPOLY*	1
8	CROTU*	14
8	TGIGA*	12
8	SMIMO	54
8	ABRUE	102
8	NCLAV	93
8	TANTI	98
8	PTEPI	179
8	LHESP	10
8	SSCAB	49
8	TURTI	450
8	<1>	66
8	<2>	43
8	<3>	155
8	<4>	81
8	<5>	106
8	<6>	2801
8	<7>	6
8	<8>	151
8	<9>	0
8	<10>	44
8	<11>	50
8	<12>	11
8	<13>	311
8	<14>	1620
8	<15>	177
8	<16>	313
8	<17>	644
8	<18>	27
8	<19>	2506
8	<20>	2908
8	<21>	1499
43	DMELA	329
43	BMORI	95
43	ISCAP	45
43	HLONG	122
43	VDEST	127
43	MOCCI	198
43	LPOLY	59
43	CROTU	222
43	TGIGA	58
43	CSCUL+	518
43	LRECL+	32
43	SMIMO+	51
43	ABRUE+	94
43	NCLAV+	78
43	TANTI+	85
43	PTEPI+	161
43	LHESP+	9
43	SSCAB	49
43	CSCUL*	55
43	LRECL*	4
43	SMIMO*	3
43	ABRUE*	8
43	NCLAV*	15
43	TANTI*	13
43	PTEPI*	18
43	LHESP*	1
43	TURTI	450
43	<1>	66
43	<2>	43
43	<3>	155
43	<4>	81
43	<5>	112
43	<6>	2952
43	<7>	40
43	<8>	44
43	<9>	10
43	<10>	278
43	<11>	1402
43	<12>	113
43	<13>	266
43	<14>	695
43	<15>	4
43	<16>	6
43	<17>	1
43	<18>	33
43	<19>	218
43	<20>	15
43	<21>	21
43	<22>	49
43	<23>	68
43	<24>	1743
43	<25>	2908
43	<26>	1499
44	DMELA	329
44	BMORI	95
44	ISCAP	45
44	HLONG	122
44	VDEST	127
44	MOCCI	198
44	LPOLY	59
44	CROTU	222
44	TGIGA	58
44	CSCUL+	502
44	LRECL+	30
44	SMIMO+	50
44	ABRUE+	89
44	NCLAV+	76
44	TANTI+	82
44	PTEPI+	152
44	LHESP+	10
44	SSCAB	49
44	TURTI	450
44	CSCUL*	71
44	LRECL*	6
44	SMIMO*	4
44	ABRUE*	13
44	NCLAV*	17
44	TANTI*	16
44	PTEPI*	27
44	LHESP*	0
44	<1>	66
44	<2>	43
44	<3>	155
44	<4>	81
44	<5>	112
44	<6>	2952
44	<7>	40
44	<8>	46
44	<9>	10
44	<10>	275
44	<11>	1409
44	<12>	109
44	<13>	260
44	<14>	695
44	<15>	4
44	<16>	4
44	<17>	1
44	<18>	36
44	<19>	211
44	<20>	19
44	<21>	27
44	<22>	98
44	<23>	72
44	<24>	1692
44	<25>	2908
44	<26>	1499
14	DMELA	329
14	BMORI	95
14	ISCAP	45
14	HLONG	122
14	VDEST	127
14	MOCCI	198
14	LPOLY+	58
14	CROTU+	220
14	TGIGA+	51
14	CSCUL	573
14	LRECL	36
14	SMIMO	54
14	ABRUE	102
14	NCLAV	93
14	TANTI	98
14	PTEPI	179
14	LHESP	10
14	LPOLY*	1
14	CROTU*	2
14	TGIGA*	7
14	SSCAB	49
14	TURTI	450
14	<1>	66
14	<2>	43
14	<3>	155
14	<4>	81
14	<5>	112
14	<6>	2936
14	<7>	44
14	<8>	50
14	<9>	0
14	<10>	16
14	<11>	0
14	<12>	11
14	<13>	320
14	<14>	1624
14	<15>	137
14	<16>	294
14	<17>	973
14	<18>	27
14	<19>	2506
14	<20>	2908
14	<21>	1499
