mul.tree	node	dups
118	NCLAV	102
118	TANTI	106
118	ABRUE	105
118	PTEPI	182
118	LHESP	10
118	SMIMO	58
118	LRECL	39
118	PTEPI*	18
118	CSCUL	545
118	LPOLY	122
118	CROTU	252
118	TGIGA	78
118	MOCCI	185
118	VDEST	117
118	ISCAP	46
118	HLONG	129
118	TURTI	421
118	SSCAB	50
118	DMELA	269
118	BMORI	92
118	<1>	48
118	<2>	43
118	<3>	12
118	<4>	167
118	<5>	335
118	<6>	0
118	<7>	109
118	<8>	199
118	<9>	189
118	<10>	2491
118	<11>	624
118	<12>	126
118	<13>	30
118	<14>	20
118	<15>	323
118	<16>	16
118	<17>	1954
118	<18>	57
118	<19>	441
808	NCLAV	96
808	TANTI	101
808	ABRUE	99
808	PTEPI	169
808	LHESP	8
808	SMIMO	58
808	LRECL	39
808	NCLAV*	6
808	TANTI*	5
808	ABRUE*	6
808	PTEPI*	31
808	LHESP*	2
808	CSCUL	545
808	LPOLY	122
808	CROTU	252
808	TGIGA	78
808	MOCCI	185
808	VDEST	117
808	ISCAP	46
808	HLONG	129
808	TURTI	421
808	SSCAB	50
808	DMELA	269
808	BMORI	92
808	<1>	44
808	<2>	38
808	<3>	12
808	<4>	125
808	<5>	187
808	<6>	4
808	<7>	5
808	<8>	0
808	<9>	22
808	<10>	2
808	<11>	25
808	<12>	199
808	<13>	189
808	<14>	2491
808	<15>	624
808	<16>	126
808	<17>	30
808	<18>	20
808	<19>	323
808	<20>	16
808	<21>	1954
808	<22>	57
808	<23>	441
776	NCLAV	102
776	TANTI	106
776	ABRUE	105
776	PTEPI	181
776	LHESP	10
776	SMIMO	58
776	LRECL	39
776	PTEPI*	19
776	LHESP*	0
776	CSCUL	545
776	LPOLY	122
776	CROTU	252
776	TGIGA	78
776	MOCCI	185
776	VDEST	117
776	ISCAP	46
776	HLONG	129
776	TURTI	421
776	SSCAB	50
776	DMELA	269
776	BMORI	92
776	<1>	48
776	<2>	43
776	<3>	12
776	<4>	166
776	<5>	298
776	<6>	0
776	<7>	0
776	<8>	58
776	<9>	199
776	<10>	189
776	<11>	2491
776	<12>	624
776	<13>	126
776	<14>	30
776	<15>	20
776	<16>	323
776	<17>	16
776	<18>	1954
776	<19>	57
776	<20>	441
0	NCLAV	102
0	TANTI	106
0	ABRUE	105
0	PTEPI	200
0	LHESP	10
0	SMIMO	58
0	LRECL	39
0	CSCUL	545
0	LPOLY	122
0	CROTU	252
0	TGIGA	78
0	MOCCI	185
0	VDEST	117
0	ISCAP	46
0	HLONG	129
0	TURTI	421
0	SSCAB	50
0	DMELA	269
0	BMORI	92
0	<1>	48
0	<2>	43
0	<3>	12
0	<4>	205
0	<5>	764
0	<6>	38
0	<7>	199
0	<8>	189
0	<9>	2491
0	<10>	624
0	<11>	126
0	<12>	30
0	<13>	20
0	<14>	323
0	<15>	16
0	<16>	1954
0	<17>	57
0	<18>	441
851	NCLAV	7
851	TANTI	24
851	ABRUE	26
851	PTEPI	51
851	LHESP	7
851	SMIMO	19
851	LRECL	39
851	CSCUL	545
851	NCLAV*	95
851	TANTI*	82
851	ABRUE*	79
851	PTEPI*	149
851	LHESP*	3
851	SMIMO*	39
851	LPOLY	122
851	CROTU	252
851	TGIGA	78
851	MOCCI	185
851	VDEST	117
851	ISCAP	46
851	HLONG	129
851	TURTI	421
851	SSCAB	50
851	DMELA	269
851	BMORI	92
851	<1>	18
851	<2>	13
851	<3>	7
851	<4>	36
851	<5>	148
851	<6>	23
851	<7>	95
851	<8>	30
851	<9>	30
851	<10>	5
851	<11>	169
851	<12>	592
851	<13>	56
851	<14>	189
851	<15>	2491
851	<16>	624
851	<17>	126
851	<18>	30
851	<19>	20
851	<20>	323
851	<21>	16
851	<22>	1954
851	<23>	57
851	<24>	441
823	NCLAV	7
823	TANTI	79
823	ABRUE	73
823	PTEPI	125
823	LHESP	8
823	SMIMO	58
823	LRECL	39
823	NCLAV*	95
823	TANTI*	27
823	ABRUE*	32
823	PTEPI*	75
823	LHESP*	2
823	CSCUL	545
823	LPOLY	122
823	CROTU	252
823	TGIGA	78
823	MOCCI	185
823	VDEST	117
823	ISCAP	46
823	HLONG	129
823	TURTI	421
823	SSCAB	50
823	DMELA	269
823	BMORI	92
823	<1>	38
823	<2>	31
823	<3>	12
823	<4>	94
823	<5>	185
823	<6>	14
823	<7>	10
823	<8>	12
823	<9>	0
823	<10>	53
823	<11>	13
823	<12>	199
823	<13>	189
823	<14>	2491
823	<15>	624
823	<16>	126
823	<17>	30
823	<18>	20
823	<19>	323
823	<20>	16
823	<21>	1954
823	<22>	57
823	<23>	441
