mul.tree	node	dups
53	NCLAV+	52
53	TANTI+	57
53	ABRUE+	64
53	PTEPI+	124
53	LHESP+	7
53	SMIMO+	36
53	LRECL+	27
53	CSCUL+	472
53	MOCCI	209
53	VDEST	128
53	ISCAP	46
53	HLONG	126
53	TURTI	454
53	SSCAB	52
53	LPOLY	75
53	CROTU	232
53	TGIGA	65
53	NCLAV*	42
53	TANTI*	42
53	ABRUE*	41
53	PTEPI*	60
53	LHESP*	3
53	SMIMO*	19
53	LRECL*	11
53	CSCUL*	146
53	DMELA	335
53	BMORI	94
53	<1>	25
53	<2>	31
53	<3>	10
53	<4>	196
53	<5>	913
53	<6>	70
53	<7>	220
53	<8>	158
53	<9>	42
53	<10>	61
53	<11>	189
53	<12>	27
53	<13>	1270
53	<14>	117
53	<15>	2794
53	<16>	22
53	<17>	17
53	<18>	4
53	<19>	85
53	<20>	447
53	<21>	22
53	<22>	69
53	<23>	251
53	<24>	3165
53	<25>	61
53	<26>	1090
7	NCLAV	94
7	TANTI	99
7	ABRUE	105
7	PTEPI	184
7	LHESP	10
7	SMIMO	55
7	LRECL	38
7	LPOLY*	4
7	CROTU*	23
7	TGIGA*	19
7	CSCUL	618
7	MOCCI	209
7	VDEST	128
7	ISCAP	46
7	HLONG	126
7	TURTI	454
7	SSCAB	52
7	LPOLY+	71
7	CROTU+	209
7	TGIGA+	46
7	DMELA	335
7	BMORI	94
7	<1>	47
7	<2>	48
7	<3>	14
7	<4>	281
7	<5>	1360
7	<6>	14
7	<7>	358
7	<8>	1
7	<9>	150
7	<10>	590
7	<11>	158
7	<12>	42
7	<13>	61
7	<14>	417
7	<15>	27
7	<16>	1828
7	<17>	103
7	<18>	2436
7	<19>	3409
7	<20>	61
7	<21>	1090
0	NCLAV	94
0	TANTI	99
0	ABRUE	105
0	PTEPI	184
0	LHESP	10
0	SMIMO	55
0	LRECL	38
0	CSCUL	618
0	MOCCI	209
0	VDEST	128
0	ISCAP	46
0	HLONG	126
0	TURTI	454
0	SSCAB	52
0	LPOLY	75
0	CROTU	232
0	TGIGA	65
0	DMELA	335
0	BMORI	94
0	<1>	47
0	<2>	48
0	<3>	14
0	<4>	281
0	<5>	1360
0	<6>	92
0	<7>	291
0	<8>	158
0	<9>	42
0	<10>	61
0	<11>	208
0	<12>	27
0	<13>	1334
0	<14>	117
0	<15>	2794
0	<16>	4922
0	<17>	61
0	<18>	1090
50	NCLAV+	84
50	TANTI+	74
50	ABRUE+	75
50	PTEPI+	130
50	LHESP+	8
50	SMIMO+	44
50	LRECL+	27
50	CSCUL+	443
50	MOCCI	209
50	VDEST	128
50	ISCAP	46
50	HLONG	126
50	TURTI	454
50	SSCAB	52
50	NCLAV*	10
50	TANTI*	25
50	ABRUE*	30
50	PTEPI*	54
50	LHESP*	2
50	SMIMO*	11
50	LRECL*	11
50	CSCUL*	175
50	LPOLY	75
50	CROTU	232
50	TGIGA	65
50	DMELA	335
50	BMORI	94
50	<1>	37
50	<2>	29
50	<3>	9
50	<4>	200
50	<5>	878
50	<6>	66
50	<7>	183
50	<8>	158
50	<9>	42
50	<10>	61
50	<11>	158
50	<12>	27
50	<13>	10
50	<14>	19
50	<15>	5
50	<16>	81
50	<17>	482
50	<18>	26
50	<19>	56
50	<20>	112
50	<21>	370
50	<22>	117
50	<23>	2794
50	<24>	4922
50	<25>	61
50	<26>	1090
5	NCLAV	94
5	TANTI	99
5	ABRUE	105
5	PTEPI	184
5	LHESP	10
5	LPOLY*	0
5	CROTU*	7
5	TGIGA*	14
5	SMIMO	55
5	LRECL	38
5	CSCUL	618
5	MOCCI	209
5	VDEST	128
5	ISCAP	46
5	HLONG	126
5	TURTI	454
5	SSCAB	52
5	LPOLY+	75
5	CROTU+	225
5	TGIGA+	51
5	DMELA	335
5	BMORI	94
5	<1>	47
5	<2>	48
5	<3>	4
5	<4>	139
5	<5>	0
5	<6>	14
5	<7>	321
5	<8>	1404
5	<9>	105
5	<10>	425
5	<11>	158
5	<12>	42
5	<13>	61
5	<14>	277
5	<15>	27
5	<16>	1468
5	<17>	113
5	<18>	2655
5	<19>	4291
5	<20>	61
5	<21>	1090
8	NCLAV	94
8	TANTI	99
8	ABRUE	105
8	PTEPI	184
8	LHESP	10
8	SMIMO	55
8	LRECL	38
8	CSCUL	618
8	LPOLY*	8
8	CROTU*	32
8	TGIGA*	22
8	MOCCI	209
8	VDEST	128
8	ISCAP	46
8	HLONG	126
8	TURTI	454
8	SSCAB	52
8	LPOLY+	67
8	CROTU+	200
8	TGIGA+	43
8	DMELA	335
8	BMORI	94
8	<1>	47
8	<2>	48
8	<3>	14
8	<4>	281
8	<5>	1360
8	<6>	92
8	<7>	20
8	<8>	506
8	<9>	7
8	<10>	735
8	<11>	158
8	<12>	42
8	<13>	61
8	<14>	461
8	<15>	27
8	<16>	2054
8	<17>	97
8	<18>	2288
8	<19>	2943
8	<20>	61
8	<21>	1090
