mul.tree	node	dups
531	DMELA	270
531	BMORI	91
531	MOCCI	174
531	VDEST	109
531	ISCAP	44
531	HLONG	125
531	TGIGA	67
531	CROTU	226
531	LPOLY	92
531	TURTI	415
531	SSCAB	46
531	CSCUL	592
531	LRECL	40
531	PTEPI*	23
531	SMIMO	57
531	PTEPI+	166
531	LHESP	10
531	ABRUE	99
531	NCLAV	99
531	TANTI	103
531	<1>	55
531	<2>	140
531	<3>	29
531	<4>	30
531	<5>	150
531	<6>	2653
531	<7>	21
531	<8>	0
531	<9>	11
531	<10>	48
531	<11>	43
531	<12>	194
531	<13>	484
531	<14>	160
531	<15>	224
531	<16>	636
531	<17>	1578
531	<18>	1608
531	<19>	746
1058	DMELA	270
1058	BMORI	91
1058	MOCCI	174
1058	VDEST	109
1058	ISCAP	44
1058	HLONG	125
1058	TGIGA	67
1058	CROTU	226
1058	LPOLY	92
1058	TURTI	415
1058	SSCAB	46
1058	CSCUL	592
1058	LRECL	40
1058	PTEPI*	35
1058	LHESP*	2
1058	ABRUE*	6
1058	NCLAV*	6
1058	TANTI*	15
1058	SMIMO	57
1058	PTEPI+	154
1058	LHESP+	8
1058	ABRUE+	93
1058	NCLAV+	93
1058	TANTI+	88
1058	<1>	55
1058	<2>	140
1058	<3>	29
1058	<4>	30
1058	<5>	150
1058	<6>	2653
1058	<7>	21
1058	<8>	2
1058	<9>	3
1058	<10>	8
1058	<11>	30
1058	<12>	8
1058	<13>	9
1058	<14>	45
1058	<15>	35
1058	<16>	149
1058	<17>	243
1058	<18>	39
1058	<19>	224
1058	<20>	636
1058	<21>	1578
1058	<22>	1608
1058	<23>	746
955	DMELA	270
955	BMORI	91
955	MOCCI	174
955	VDEST	109
955	ISCAP	44
955	HLONG	125
955	TGIGA	67
955	CROTU	226
955	LPOLY	92
955	TURTI	415
955	SSCAB	46
955	CSCUL	592
955	LRECL	40
955	PTEPI*	25
955	LHESP*	0
955	SMIMO	57
955	PTEPI+	164
955	LHESP+	10
955	ABRUE	99
955	NCLAV	99
955	TANTI	103
955	<1>	55
955	<2>	140
955	<3>	29
955	<4>	30
955	<5>	150
955	<6>	2653
955	<7>	21
955	<8>	0
955	<9>	1
955	<10>	11
955	<11>	48
955	<12>	43
955	<13>	193
955	<14>	436
955	<15>	94
955	<16>	224
955	<17>	636
955	<18>	1578
955	<19>	1608
955	<20>	746
1069	DMELA	270
1069	BMORI	91
1069	MOCCI	174
1069	VDEST	109
1069	ISCAP	44
1069	HLONG	125
1069	TGIGA	67
1069	CROTU	226
1069	LPOLY	92
1069	TURTI	415
1069	SSCAB	46
1069	CSCUL	592
1069	LRECL	40
1069	SMIMO	57
1069	PTEPI+	112
1069	LHESP+	8
1069	ABRUE+	70
1069	NCLAV+	5
1069	TANTI+	67
1069	PTEPI*	77
1069	LHESP*	2
1069	ABRUE*	29
1069	NCLAV*	94
1069	TANTI*	36
1069	<1>	55
1069	<2>	140
1069	<3>	29
1069	<4>	30
1069	<5>	150
1069	<6>	2653
1069	<7>	21
1069	<8>	8
1069	<9>	39
1069	<10>	30
1069	<11>	103
1069	<12>	238
1069	<13>	22
1069	<14>	3
1069	<15>	9
1069	<16>	13
1069	<17>	76
1069	<18>	30
1069	<19>	224
1069	<20>	636
1069	<21>	1578
1069	<22>	1608
1069	<23>	746
1097	DMELA	270
1097	BMORI	91
1097	MOCCI	174
1097	VDEST	109
1097	ISCAP	44
1097	HLONG	125
1097	TGIGA	67
1097	CROTU	226
1097	LPOLY	92
1097	TURTI	415
1097	SSCAB	46
1097	CSCUL	592
1097	LRECL	40
1097	SMIMO+	18
1097	PTEPI+	52
1097	LHESP+	7
1097	ABRUE+	22
1097	NCLAV+	7
1097	TANTI+	22
1097	SMIMO*	39
1097	PTEPI*	137
1097	LHESP*	3
1097	ABRUE*	77
1097	NCLAV*	92
1097	TANTI*	81
1097	<1>	55
1097	<2>	140
1097	<3>	29
1097	<4>	30
1097	<5>	150
1097	<6>	2653
1097	<7>	21
1097	<8>	4
1097	<9>	18
1097	<10>	13
1097	<11>	51
1097	<12>	205
1097	<13>	45
1097	<14>	97
1097	<15>	7
1097	<16>	30
1097	<17>	30
1097	<18>	187
1097	<19>	816
1097	<20>	59
1097	<21>	636
1097	<22>	1578
1097	<23>	1608
1097	<24>	746
0	DMELA	270
0	BMORI	91
0	MOCCI	174
0	VDEST	109
0	ISCAP	44
0	HLONG	125
0	TGIGA	67
0	CROTU	226
0	LPOLY	92
0	TURTI	415
0	SSCAB	46
0	CSCUL	592
0	LRECL	40
0	SMIMO	57
0	PTEPI	189
0	LHESP	10
0	ABRUE	99
0	NCLAV	99
0	TANTI	103
0	<1>	55
0	<2>	140
0	<3>	29
0	<4>	30
0	<5>	150
0	<6>	2653
0	<7>	21
0	<8>	11
0	<9>	48
0	<10>	43
0	<11>	238
0	<12>	1055
0	<13>	68
0	<14>	224
0	<15>	636
0	<16>	1578
0	<17>	1608
0	<18>	746
